change_id,num_change,conqat,deckard,iclones,nicad5,simcad,simian,"conqat, deckard","conqat, iclones","conqat, nicad5","conqat, simcad","conqat, simian","deckard, iclones","deckard, nicad5","deckard, simcad","deckard, simian","iclones, nicad5","iclones, simcad","iclones, simian","nicad5, simcad","nicad5, simian","simcad, simian","conqat, deckard, iclones","conqat, deckard, nicad5","conqat, deckard, simcad","conqat, deckard, simian","conqat, iclones, nicad5","conqat, iclones, simcad","conqat, iclones, simian","conqat, nicad5, simcad","conqat, nicad5, simian","conqat, simcad, simian","deckard, iclones, nicad5","deckard, iclones, simcad","deckard, iclones, simian","deckard, nicad5, simcad","deckard, nicad5, simian","deckard, simcad, simian","iclones, nicad5, simcad","iclones, nicad5, simian","iclones, simcad, simian","nicad5, simcad, simian","conqat, deckard, iclones, nicad5","conqat, deckard, iclones, simcad","conqat, deckard, iclones, simian","conqat, deckard, nicad5, simcad","conqat, deckard, nicad5, simian","conqat, deckard, simcad, simian","conqat, iclones, nicad5, simcad","conqat, iclones, nicad5, simian","conqat, iclones, simcad, simian","conqat, nicad5, simcad, simian","deckard, iclones, nicad5, simcad","deckard, iclones, nicad5, simian","deckard, iclones, simcad, simian","deckard, nicad5, simcad, simian","iclones, nicad5, simcad, simian","conqat, deckard, iclones, nicad5, simcad","conqat, deckard, iclones, nicad5, simian","conqat, deckard, iclones, simcad, simian","conqat, deckard, nicad5, simcad, simian","conqat, iclones, nicad5, simcad, simian","deckard, iclones, nicad5, simcad, simian"
42123,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42125,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42150,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42151,13,0.076923077,0,0.307692308,0.923076923,0,0,0.076923077,0.384615385,0.923076923,0.076923077,0.076923077,0.307692308,0.923076923,0,0,1,0.307692308,0.307692308,0.923076923,0.923076923,0,0.384615385,0.923076923,0.076923077,0.076923077,1,0.384615385,0.384615385,0.923076923,0.923076923,0.076923077,1,0.307692308,0.307692308,0.923076923,0.923076923,0,1,1,0.307692308,0.923076923,1,0.384615385,0.384615385,0.923076923,0.923076923,0.076923077,1,1,0.384615385,0.923076923,1,1,0.307692308,0.923076923,1,1,1,0.384615385,0.923076923,1,1
42152,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42153,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
42154,12,0.333333333,0,0.083333333,1,0,0,0.333333333,0.416666667,1,0.333333333,0.333333333,0.083333333,1,0,0,1,0.083333333,0.083333333,1,1,0,0.416666667,1,0.333333333,0.333333333,1,0.416666667,0.416666667,1,1,0.333333333,1,0.083333333,0.083333333,1,1,0,1,1,0.083333333,1,1,0.416666667,0.416666667,1,1,0.333333333,1,1,0.416666667,1,1,1,0.083333333,1,1,1,1,0.416666667,1,1,1
42155,10,0.4,0,0.1,0.7,0,0,0.4,0.5,0.9,0.4,0.4,0.1,0.7,0,0,0.8,0.1,0.1,0.7,0.7,0,0.5,0.9,0.4,0.4,1,0.5,0.5,0.9,0.9,0.4,0.8,0.1,0.1,0.7,0.7,0,0.8,0.8,0.1,0.7,1,0.5,0.5,0.9,0.9,0.4,1,1,0.5,0.9,0.8,0.8,0.1,0.7,0.8,1,1,0.5,0.9,1,0.8
42156,14,0.285714286,0,0.071428571,0.928571429,0,0,0.285714286,0.357142857,1,0.285714286,0.285714286,0.071428571,0.928571429,0,0,0.928571429,0.071428571,0.071428571,0.928571429,0.928571429,0,0.357142857,1,0.285714286,0.285714286,1,0.357142857,0.357142857,1,1,0.285714286,0.928571429,0.071428571,0.071428571,0.928571429,0.928571429,0,0.928571429,0.928571429,0.071428571,0.928571429,1,0.357142857,0.357142857,1,1,0.285714286,1,1,0.357142857,1,0.928571429,0.928571429,0.071428571,0.928571429,0.928571429,1,1,0.357142857,1,1,0.928571429
42157,13,0.307692308,0,0.076923077,0.923076923,0,0,0.307692308,0.384615385,1,0.307692308,0.307692308,0.076923077,0.923076923,0,0,0.923076923,0.076923077,0.076923077,0.923076923,0.923076923,0,0.384615385,1,0.307692308,0.307692308,1,0.384615385,0.384615385,1,1,0.307692308,0.923076923,0.076923077,0.076923077,0.923076923,0.923076923,0,0.923076923,0.923076923,0.076923077,0.923076923,1,0.384615385,0.384615385,1,1,0.307692308,1,1,0.384615385,1,0.923076923,0.923076923,0.076923077,0.923076923,0.923076923,1,1,0.384615385,1,1,0.923076923
