change_id,num_all_cochange,num_cloned_cochange,Percentage of Cloned Cochange
46347,317,8,0.03
46348,317,11,0.03
46349,317,11,0.03
46350,317,11,0.03
46351,317,11,0.03
46352,317,10,0.03
46355,317,12,0.04
46356,317,12,0.04
46357,317,4,0.01
46358,317,4,0.01
46359,317,4,0.01
46361,317,11,0.03
46362,317,11,0.03
46363,317,11,0.03
46364,317,11,0.03
46365,317,2,0.01
46373,317,4,0.01
46375,317,7,0.02
46376,317,7,0.02
46378,317,2,0.01
46379,317,2,0.01
46383,317,3,0.01
46387,317,2,0.01
46388,317,5,0.02
46389,317,5,0.02
46390,317,3,0.01
46399,317,2,0.01
46405,317,2,0.01
46406,317,26,0.08
46407,317,6,0.02
46408,317,5,0.02
46409,317,4,0.01
46410,317,4,0.01
46411,317,6,0.02
46412,317,6,0.02
46413,317,6,0.02
46414,317,6,0.02
46415,317,4,0.01
46417,317,23,0.07
46418,317,10,0.03
46419,317,4,0.01
46421,317,2,0.01
46422,317,3,0.01
46423,317,23,0.07
46424,317,8,0.03
46425,317,8,0.03
46427,317,6,0.02
46428,317,7,0.02
46429,317,6,0.02
46430,317,6,0.02
46452,122,2,0.02
46453,122,2,0.02
46454,122,1,0.01
46455,122,1,0.01
46496,122,3,0.02
46497,122,10,0.08
46498,122,6,0.05
46499,122,6,0.05
46500,122,6,0.05
46501,122,2,0.02
46502,122,2,0.02
46503,122,2,0.02
46504,122,4,0.03
46505,122,4,0.03
46506,122,4,0.03
46507,122,4,0.03
46508,122,4,0.03
46509,122,4,0.03
46533,122,6,0.05
46547,122,1,0.01
46548,122,1,0.01
46549,122,1,0.01
46562,71,3,0.04
46563,71,1,0.01
46566,71,3,0.04
46568,71,1,0.01
46574,71,1,0.01
46575,71,1,0.01
46576,71,6,0.08
46577,71,3,0.04
46578,71,3,0.04
46579,71,6,0.08
46580,71,2,0.03
46581,71,2,0.03
46584,71,6,0.08
46585,71,4,0.06
46586,71,2,0.03
46587,71,2,0.03
46588,71,3,0.04
46589,71,4,0.06
46592,71,3,0.04
46593,71,3,0.04
46594,71,3,0.04
46595,71,3,0.04
46612,71,1,0.01
46613,71,1,0.01
46620,71,2,0.03
46629,22,2,0.09
46630,22,2,0.09
46631,22,1,0.05
46632,22,3,0.14
46633,22,2,0.09
46634,22,2,0.09
46635,22,2,0.09
46636,22,2,0.09
46637,22,2,0.09
46638,22,2,0.09
46639,22,2,0.09
46640,22,2,0.09
46664,38,1,0.03
46665,38,1,0.03
46669,38,2,0.05
46702,183,1,0.01
46786,183,6,0.03
46787,183,6,0.03
46788,183,6,0.03
46789,183,3,0.02
46790,183,3,0.02
46791,183,3,0.02
46792,183,3,0.02
46793,183,3,0.02
46794,183,3,0.02
46870,183,1,0.01
46881,113,4,0.04
46888,113,9,0.08
46889,113,9,0.08
46896,113,1,0.01
46897,113,1,0.01
46906,113,11,0.10
46911,113,12,0.11
46913,113,3,0.03
46916,113,15,0.13
46917,113,18,0.16
46918,113,5,0.04
46921,113,2,0.02
46923,113,2,0.02
46924,113,11,0.10
46928,113,14,0.12
46939,113,17,0.15
46943,113,15,0.13
46944,113,14,0.12
46945,113,21,0.19
46946,113,21,0.19
46948,113,15,0.13
46949,113,15,0.13
46950,113,19,0.17
46951,113,3,0.03
46952,113,16,0.14
46953,113,3,0.03
46954,113,17,0.15
46955,113,4,0.04
46956,113,4,0.04
46957,113,4,0.04
46958,113,1,0.01
46959,113,5,0.04
46960,113,15,0.13
46961,113,1,0.01
46964,113,16,0.14
46965,113,11,0.10
46969,113,1,0.01
46971,113,18,0.16
46972,113,7,0.06
46977,113,4,0.04
46978,113,4,0.04
46979,113,22,0.19
46980,113,21,0.19
46981,113,2,0.02
46982,113,1,0.01
46983,113,1,0.01
46985,113,3,0.03
46986,113,3,0.03
47005,35,3,0.09
47006,35,3,0.09
47007,35,3,0.09
47008,35,3,0.09
47009,35,3,0.09
47010,35,3,0.09
47018,35,2,0.06
47019,35,2,0.06
47020,35,2,0.06
47021,35,2,0.06
47077,58,3,0.05
47087,419,3,0.01
47089,419,8,0.02
47090,419,14,0.03
47094,419,12,0.03
47096,419,1,0.00
47099,419,6,0.01
47100,419,6,0.01
47106,419,1,0.00
47107,419,1,0.00
47113,419,2,0.00
47114,419,2,0.00
47116,419,2,0.00
47117,419,2,0.00
47127,419,1,0.00
47130,419,23,0.05
47131,419,4,0.01
47132,419,4,0.01
47134,419,16,0.04
47139,419,8,0.02
47157,419,18,0.04
47158,419,2,0.00
47162,419,5,0.01
47163,419,5,0.01
47164,419,6,0.01
47166,419,8,0.02
47168,419,21,0.05
47169,419,21,0.05
47180,419,21,0.05
47181,419,15,0.04
47182,419,15,0.04
47184,419,5,0.01
47185,419,5,0.01
47189,419,4,0.01
47190,419,4,0.01
47191,419,4,0.01
47192,419,4,0.01
47193,419,14,0.03
47194,419,14,0.03
47195,419,16,0.04
47196,419,16,0.04
47205,419,1,0.00
47211,419,17,0.04
47212,419,17,0.04
47215,419,12,0.03
47216,419,12,0.03
47221,419,4,0.01
47222,419,4,0.01
47223,419,4,0.01
47224,419,4,0.01
47227,419,1,0.00
47231,419,16,0.04
47232,419,16,0.04
47233,419,12,0.03
47234,419,12,0.03
47235,419,12,0.03
47236,419,4,0.01
47237,419,5,0.01
47239,419,9,0.02
47240,419,9,0.02
47243,419,1,0.00
47263,419,9,0.02
47264,419,9,0.02
47271,419,15,0.04
47273,419,4,0.01
47274,419,4,0.01
47279,419,10,0.02
47280,419,10,0.02
47281,419,26,0.06
47282,419,23,0.05
47283,419,25,0.06
47284,419,2,0.00
47285,419,4,0.01
47286,419,4,0.01
47287,419,1,0.00
47297,419,8,0.02
47298,419,1,0.00
47302,419,8,0.02
47303,419,6,0.01
47304,419,8,0.02
47305,419,8,0.02
47306,419,1,0.00
47317,419,30,0.07
47318,419,30,0.07
47321,419,8,0.02
47322,419,8,0.02
47330,419,15,0.04
47331,419,15,0.04
47334,419,1,0.00
47342,419,4,0.01
47343,419,4,0.01
47354,419,6,0.01
47366,419,2,0.00
47367,419,1,0.00
47368,419,1,0.00
47369,419,1,0.00
47370,419,1,0.00
47374,419,1,0.00
47378,419,8,0.02
47379,419,7,0.02
47386,419,45,0.11
47387,419,45,0.11
47388,419,45,0.11
47390,419,19,0.05
47391,419,21,0.05
47392,419,21,0.05
47393,419,23,0.05
47394,419,26,0.06
47395,419,24,0.06
47396,419,21,0.05
47397,419,22,0.05
47398,419,41,0.10
47399,419,38,0.09
47400,419,38,0.09
47401,419,37,0.09
47402,419,27,0.06
47403,419,34,0.08
47404,419,29,0.07
47405,419,31,0.07
47406,419,31,0.07
47407,419,24,0.06
47408,419,41,0.10
47409,419,36,0.09
47410,419,36,0.09
47411,419,38,0.09
47412,419,31,0.07
47413,419,31,0.07
47414,419,21,0.05
47415,419,22,0.05
47416,419,22,0.05
47417,419,22,0.05
47418,419,22,0.05
47419,419,35,0.08
47420,419,37,0.09
47421,419,37,0.09
47422,419,34,0.08
47423,419,34,0.08
47424,419,35,0.08
47425,419,28,0.07
47426,419,28,0.07
47427,419,24,0.06
47428,419,31,0.07
47429,419,43,0.10
47430,419,36,0.09
47431,419,36,0.09
47432,419,34,0.08
47433,419,34,0.08
47434,419,45,0.11
47435,419,39,0.09
47436,419,26,0.06
47437,419,14,0.03
47438,419,15,0.04
47439,419,31,0.07
47440,419,34,0.08
47441,419,35,0.08
47442,419,31,0.07
47443,419,22,0.05
47444,419,24,0.06
47445,419,21,0.05
47446,419,39,0.09
47447,419,41,0.10
47448,419,36,0.09
47449,419,33,0.08
47450,419,30,0.07
47451,419,30,0.07
47452,419,13,0.03
47455,419,5,0.01
47456,419,12,0.03
47457,419,12,0.03
47458,419,12,0.03
47459,419,12,0.03
47460,419,13,0.03
47461,419,18,0.04
47462,419,21,0.05
47463,419,21,0.05
47464,419,20,0.05
47465,419,42,0.10
47466,419,42,0.10
47467,419,42,0.10
47468,419,15,0.04
47469,419,51,0.12
47470,419,49,0.12
47471,419,48,0.11
47480,419,20,0.05
47481,419,20,0.05
47482,419,20,0.05
47485,419,3,0.01
47486,419,11,0.03
47487,419,8,0.02
47488,419,8,0.02
47494,419,1,0.00
47495,419,1,0.00
47499,419,2,0.00
47522,47,4,0.09
47523,47,6,0.13
47524,47,11,0.23
47525,47,7,0.15
47526,47,10,0.21
47527,47,10,0.21
47540,47,3,0.06
47541,47,3,0.06
47542,47,3,0.06
47543,47,7,0.15
47544,47,4,0.09
47545,47,4,0.09
47546,47,4,0.09
47548,47,6,0.13
47549,47,6,0.13
47550,47,4,0.09
47551,47,9,0.19
47552,47,5,0.11
47553,47,5,0.11
47554,47,5,0.11
47555,47,8,0.17
47588,265,3,0.01
47589,265,3,0.01
47590,265,3,0.01
47591,265,1,0.00
47592,265,1,0.00
47593,265,3,0.01
47597,265,12,0.05
47599,265,7,0.03
47600,265,9,0.03
47601,265,10,0.04
47604,265,6,0.02
47612,265,9,0.03
47616,265,3,0.01
47619,265,16,0.06
47620,265,16,0.06
47630,265,5,0.02
47631,265,4,0.02
47632,265,1,0.00
47633,265,1,0.00
47636,265,6,0.02
47637,265,6,0.02
47653,265,4,0.02
47654,265,4,0.02
47655,265,4,0.02
47656,265,4,0.02
47657,265,4,0.02
47662,265,2,0.01
47664,265,6,0.02
47665,265,6,0.02
47666,265,1,0.00
47668,265,1,0.00
47670,265,2,0.01
47671,265,2,0.01
47672,265,2,0.01
47673,265,2,0.01
47681,265,8,0.03
47682,265,8,0.03
47683,265,8,0.03
47684,265,8,0.03
47689,265,8,0.03
47691,265,1,0.00
47693,265,7,0.03
47694,265,7,0.03
47705,265,2,0.01
47706,265,2,0.01
47716,265,1,0.00
47741,265,1,0.00
47761,265,2,0.01
47762,265,2,0.01
47766,265,9,0.03
47767,265,2,0.01
47768,265,13,0.05
47769,265,1,0.00
47770,265,5,0.02
47771,265,5,0.02
47772,265,9,0.03
47773,265,10,0.04
47774,265,7,0.03
47775,265,11,0.04
47802,265,14,0.05
47803,265,8,0.03
47804,265,8,0.03
47805,265,8,0.03
47806,265,8,0.03
47807,265,9,0.03
47808,265,9,0.03
47809,265,14,0.05
47811,265,3,0.01
47813,265,14,0.05
47814,265,8,0.03
47815,265,8,0.03
47816,265,8,0.03
47817,265,8,0.03
47818,265,9,0.03
47819,265,9,0.03
47820,265,21,0.08
47821,265,2,0.01
47823,265,2,0.01
47824,265,2,0.01
47843,39,2,0.05
47845,39,2,0.05
47848,39,2,0.05
47849,39,2,0.05
47852,39,1,0.03
47867,659,2,0.00
47870,659,7,0.01
47871,659,2,0.00
47886,659,1,0.00
47896,659,3,0.00
47897,659,3,0.00
47898,659,9,0.01
47899,659,9,0.01
47900,659,3,0.00
47901,659,3,0.00
47904,659,161,0.24
47907,659,4,0.01
47914,659,20,0.03
47915,659,1,0.00
47916,659,1,0.00
47917,659,15,0.02
47918,659,14,0.02
47919,659,11,0.02
47920,659,11,0.02
47921,659,11,0.02
47922,659,11,0.02
47923,659,11,0.02
47924,659,11,0.02
47925,659,8,0.01
47930,659,10,0.02
47931,659,8,0.01
47938,659,2,0.00
47942,659,14,0.02
47943,659,56,0.08
47944,659,27,0.04
47945,659,26,0.04
47946,659,41,0.06
47947,659,48,0.07
47948,659,39,0.06
47949,659,51,0.08
47950,659,28,0.04
47952,659,34,0.05
47953,659,38,0.06
47954,659,45,0.07
47955,659,43,0.07
47956,659,46,0.07
47957,659,34,0.05
47958,659,34,0.05
47959,659,50,0.08
47960,659,47,0.07
47961,659,39,0.06
47962,659,47,0.07
47963,659,46,0.07
47964,659,46,0.07
47965,659,67,0.10
47966,659,49,0.07
47967,659,59,0.09
47968,659,40,0.06
47969,659,10,0.02
47971,659,52,0.08
47972,659,21,0.03
47973,659,43,0.07
47974,659,37,0.06
47975,659,37,0.06
47976,659,37,0.06
47977,659,37,0.06
47978,659,37,0.06
47979,659,43,0.07
47980,659,38,0.06
47983,659,52,0.08
47984,659,11,0.02
47985,659,11,0.02
47986,659,10,0.02
47987,659,32,0.05
47988,659,25,0.04
47989,659,54,0.08
47990,659,51,0.08
47991,659,41,0.06
47992,659,42,0.06
47993,659,33,0.05
47994,659,33,0.05
47995,659,17,0.03
47996,659,52,0.08
47997,659,26,0.04
47998,659,62,0.09
47999,659,50,0.08
48000,659,51,0.08
48001,659,31,0.05
48002,659,47,0.07
48003,659,53,0.08
48004,659,50,0.08
48005,659,54,0.08
48006,659,331,0.50
48007,659,2,0.00
48008,659,186,0.28
48009,659,203,0.31
48010,659,197,0.30
48011,659,3,0.00
48012,659,313,0.47
48013,659,305,0.46
48014,659,218,0.33
48015,659,218,0.33
48016,659,218,0.33
48017,659,23,0.03
48018,659,316,0.48
48019,659,420,0.64
48020,659,421,0.64
48021,659,420,0.64
48022,659,369,0.56
48023,659,313,0.47
48024,659,313,0.47
48025,659,305,0.46
48026,659,22,0.03
48027,659,386,0.59
48028,659,339,0.51
48029,659,314,0.48
48030,659,312,0.47
48031,659,320,0.49
48032,659,313,0.47
48033,659,312,0.47
48034,659,313,0.47
48035,659,371,0.56
48036,659,371,0.56
48037,659,317,0.48
48038,659,317,0.48
48039,659,304,0.46
48040,659,304,0.46
48041,659,417,0.63
48042,659,218,0.33
48043,659,218,0.33
48044,659,305,0.46
48045,659,305,0.46
48046,659,303,0.46
48047,659,418,0.63
48048,659,218,0.33
48049,659,408,0.62
48050,659,304,0.46
48051,659,305,0.46
48052,659,305,0.46
48054,659,409,0.62
48055,659,182,0.28
48056,659,179,0.27
48057,659,179,0.27
48058,659,217,0.33
48059,659,405,0.61
48060,659,304,0.46
48061,659,312,0.47
48062,659,312,0.47
48063,659,305,0.46
48064,659,305,0.46
48065,659,3,0.00
48066,659,3,0.00
48067,659,379,0.58
48068,659,313,0.47
48069,659,420,0.64
48070,659,420,0.64
48071,659,305,0.46
48072,659,317,0.48
48073,659,316,0.48
48074,659,310,0.47
48075,659,330,0.50
48076,659,318,0.48
48077,659,25,0.04
48078,659,317,0.48
48079,659,317,0.48
48080,659,420,0.64
48081,659,420,0.64
48082,659,179,0.27
48083,659,418,0.63
48084,659,419,0.64
48085,659,305,0.46
48086,659,23,0.03
48087,659,316,0.48
48088,659,313,0.47
48089,659,378,0.57
48090,659,324,0.49
48091,659,322,0.49
48092,659,317,0.48
48093,659,316,0.48
48094,659,316,0.48
48095,659,317,0.48
48096,659,374,0.57
48097,659,371,0.56
48098,659,218,0.33
48099,659,218,0.33
48100,659,218,0.33
48101,659,182,0.28
48102,659,183,0.28
48103,659,178,0.27
48104,659,178,0.27
48105,659,185,0.28
48106,659,425,0.64
48107,659,426,0.65
48108,659,318,0.48
48111,659,313,0.47
48112,659,312,0.47
48113,659,413,0.63
48114,659,10,0.02
48115,659,217,0.33
48116,659,217,0.33
48117,659,217,0.33
48118,659,196,0.30
48119,659,180,0.27
48120,659,418,0.63
48121,659,318,0.48
48122,659,313,0.47
48123,659,305,0.46
48124,659,313,0.47
48125,659,305,0.46
48126,659,373,0.57
48127,659,178,0.27
48128,659,417,0.63
48129,659,418,0.63
48130,659,418,0.63
48131,659,224,0.34
48132,659,224,0.34
48133,659,222,0.34
48134,659,225,0.34
48135,659,313,0.47
48136,659,305,0.46
48137,659,313,0.47
48138,659,312,0.47
48139,659,313,0.47
48140,659,313,0.47
48141,659,305,0.46
48142,659,305,0.46
48143,659,305,0.46
48144,659,184,0.28
48145,659,184,0.28
48146,659,421,0.64
48147,659,422,0.64
48148,659,205,0.31
48149,659,186,0.28
48150,659,198,0.30
48151,659,313,0.47
48152,659,305,0.46
48153,659,305,0.46
48154,659,305,0.46
48155,659,305,0.46
48156,659,305,0.46
48157,659,305,0.46
48158,659,305,0.46
48159,659,305,0.46
48160,659,305,0.46
48161,659,305,0.46
48162,659,178,0.27
48163,659,418,0.63
48164,659,418,0.63
48165,659,418,0.63
48166,659,416,0.63
48167,659,417,0.63
48168,659,180,0.27
48169,659,180,0.27
48170,659,180,0.27
48171,659,163,0.25
48172,659,23,0.03
48173,659,313,0.47
48174,659,312,0.47
48175,659,312,0.47
48176,659,313,0.47
48177,659,313,0.47
48178,659,313,0.47
48179,659,408,0.62
48180,659,220,0.33
48181,659,305,0.46
48182,659,305,0.46
48183,659,305,0.46
48184,659,10,0.02
48185,659,10,0.02
48186,659,179,0.27
48187,659,218,0.33
48188,659,218,0.33
48189,659,178,0.27
48190,659,305,0.46
48191,659,425,0.64
48192,659,420,0.64
48193,659,305,0.46
48194,659,304,0.46
48195,659,408,0.62
48196,659,420,0.64
48197,659,305,0.46
48198,659,305,0.46
48199,659,305,0.46
48200,659,305,0.46
48201,659,220,0.33
48202,659,183,0.28
48203,659,178,0.27
48204,659,178,0.27
48205,659,185,0.28
48206,659,426,0.65
48207,659,427,0.65
48208,659,410,0.62
48209,659,312,0.47
48210,659,420,0.64
48211,659,420,0.64
48212,659,221,0.34
48213,659,418,0.63
48214,659,418,0.63
48215,659,420,0.64
48216,659,313,0.47
48217,659,2,0.00
48218,659,305,0.46
48219,659,305,0.46
48220,659,221,0.34
48221,659,220,0.33
48222,659,219,0.33
48223,659,180,0.27
48224,659,179,0.27
48225,659,180,0.27
48226,659,181,0.27
48227,659,219,0.33
48228,659,221,0.34
48229,659,409,0.62
48230,659,312,0.47
48231,659,305,0.46
48232,659,180,0.27
48233,659,420,0.64
48234,659,371,0.56
48235,659,313,0.47
48236,659,313,0.47
48237,659,313,0.47
48238,659,371,0.56
48239,659,371,0.56
48240,659,305,0.46
48241,659,305,0.46
48242,659,305,0.46
48243,659,305,0.46
48244,659,313,0.47
48245,659,312,0.47
48246,659,305,0.46
48247,659,420,0.64
48248,659,419,0.64
48249,659,305,0.46
48250,659,312,0.47
48251,659,312,0.47
48252,659,305,0.46
48253,659,313,0.47
48254,659,419,0.64
48255,659,418,0.63
48256,659,229,0.35
48257,659,196,0.30
48258,659,305,0.46
48259,659,311,0.47
48260,659,408,0.62
48261,659,220,0.33
48262,659,371,0.56
48263,659,421,0.64
48264,659,410,0.62
48265,659,180,0.27
48266,659,418,0.63
48267,659,370,0.56
48268,659,378,0.57
48269,659,322,0.49
48270,659,312,0.47
48271,659,312,0.47
48272,659,304,0.46
48273,659,304,0.46
48274,659,304,0.46
48275,659,304,0.46
48276,659,178,0.27
48277,659,178,0.27
48278,659,192,0.29
48279,659,406,0.62
48280,659,312,0.47
48281,659,305,0.46
48282,659,325,0.49
48283,659,324,0.49
48284,659,316,0.48
48285,659,22,0.03
48286,659,218,0.33
48287,659,218,0.33
48288,659,218,0.33
48289,659,230,0.35
48290,659,420,0.64
48291,659,312,0.47
48292,659,408,0.62
48293,659,420,0.64
48294,659,421,0.64
48295,659,305,0.46
48296,659,180,0.27
48297,659,335,0.51
48298,659,312,0.47
48299,659,313,0.47
48300,659,313,0.47
48301,659,178,0.27
48302,659,418,0.63
48303,659,419,0.64
48304,659,418,0.63
48305,659,409,0.62
48306,659,337,0.51
48307,659,420,0.64
48308,659,420,0.64
48309,659,313,0.47
48310,659,371,0.56
48311,659,420,0.64
48312,659,230,0.35
48313,659,178,0.27
48314,659,217,0.33
48315,659,227,0.34
48316,659,406,0.62
48317,659,312,0.47
48318,659,310,0.47
48319,659,409,0.62
48320,659,336,0.51
48321,659,312,0.47
48322,659,420,0.64
48323,659,313,0.47
48324,659,313,0.47
48325,659,370,0.56
48326,659,295,0.45
48327,659,378,0.57
48328,659,375,0.57
48329,659,313,0.47
48330,659,313,0.47
48331,659,313,0.47
48332,659,355,0.54
48333,659,58,0.09
48334,659,428,0.65
48335,659,304,0.46
48336,659,304,0.46
48337,659,312,0.47
48338,659,313,0.47
48339,659,305,0.46
48340,659,219,0.33
48341,659,198,0.30
48342,659,305,0.46
48343,659,305,0.46
48344,659,219,0.33
48345,659,219,0.33
48346,659,305,0.46
48347,659,305,0.46
48348,659,305,0.46
48349,659,305,0.46
48350,659,305,0.46
48351,659,305,0.46
48352,659,305,0.46
48353,659,305,0.46
48354,659,305,0.46
48355,659,305,0.46
48356,659,305,0.46
48357,659,305,0.46
48358,659,396,0.60
48359,659,221,0.34
48360,659,222,0.34
48361,659,420,0.64
48362,659,313,0.47
48363,659,184,0.28
48364,659,182,0.28
48365,659,428,0.65
48366,659,305,0.46
48367,659,313,0.47
48369,659,419,0.64
48370,659,420,0.64
48371,659,371,0.56
48372,659,314,0.48
48373,659,305,0.46
48374,659,313,0.47
48375,659,310,0.47
48376,659,312,0.47
48377,659,312,0.47
48378,659,219,0.33
48379,659,219,0.33
48380,659,304,0.46
48381,659,304,0.46
48382,659,313,0.47
48383,659,310,0.47
48384,659,324,0.49
48385,659,374,0.57
48386,659,162,0.25
48387,659,162,0.25
48388,659,180,0.27
48389,659,337,0.51
48390,659,371,0.56
48391,659,314,0.48
48392,659,315,0.48
48393,659,316,0.48
48394,659,178,0.27
48395,659,422,0.64
48396,659,423,0.64
48397,659,423,0.64
48398,659,180,0.27
48399,659,335,0.51
48400,659,232,0.35
48401,659,163,0.25
48402,659,163,0.25
48403,659,420,0.64
48404,659,420,0.64
48405,659,313,0.47
48406,659,317,0.48
48407,659,312,0.47
48408,659,312,0.47
48409,659,420,0.64
48410,659,420,0.64
48411,659,305,0.46
48412,659,219,0.33
48413,659,219,0.33
48415,659,313,0.47
48416,659,378,0.57
48417,659,325,0.49
48418,659,313,0.47
48419,659,312,0.47
48420,659,313,0.47
48421,659,313,0.47
48422,659,313,0.47
48423,659,313,0.47
48424,659,59,0.09
48425,659,327,0.50
48426,659,301,0.46
48427,659,313,0.47
48429,659,156,0.24
48430,659,305,0.46
48431,659,164,0.25
48432,659,163,0.25
48433,659,163,0.25
48435,659,23,0.03
48436,659,23,0.03
48437,659,315,0.48
48438,659,316,0.48
48439,659,22,0.03
48440,659,163,0.25
48441,659,373,0.57
48442,659,311,0.47
48443,659,311,0.47
48444,659,375,0.57
48445,659,181,0.27
48446,659,220,0.33
48447,659,313,0.47
48448,659,316,0.48
48449,659,419,0.64
48450,659,420,0.64
48451,659,419,0.64
48454,659,5,0.01
48455,659,5,0.01
48456,659,5,0.01
48457,659,5,0.01
48458,659,5,0.01
48459,659,5,0.01
48464,659,1,0.00
48467,659,3,0.00
48477,659,9,0.01
48496,659,23,0.03
48499,659,13,0.02
48500,659,13,0.02
48501,659,1,0.00
48502,659,1,0.00
48510,659,1,0.00
48511,659,1,0.00
48514,659,1,0.00
48515,659,1,0.00
48516,659,1,0.00
48517,659,1,0.00
48518,659,1,0.00
48519,659,1,0.00
48531,34,1,0.03
48532,34,1,0.03
48566,41,2,0.05
48567,41,2,0.05
48568,41,2,0.05
48569,41,2,0.05
48624,61,1,0.02
48630,61,4,0.07
48632,61,1,0.02
48652,61,1,0.02
48653,61,1,0.02
48674,123,3,0.02
48678,123,2,0.02
48679,123,2,0.02
48680,123,2,0.02
48682,123,3,0.02
48683,123,7,0.06
48684,123,7,0.06
48777,123,2,0.02
48778,123,2,0.02
48830,44,1,0.02
48841,44,1,0.02
48845,44,3,0.07
48846,44,4,0.09
48847,44,3,0.07
48848,44,2,0.05
48849,44,4,0.09
48852,44,1,0.02
48858,44,1,0.02
48867,8,1,0.13
48868,8,1,0.13
48884,5,1,0.20
48888,5,1,0.20
48890,98,1,0.01
48911,98,1,0.01
48912,98,1,0.01
48916,98,5,0.05
48917,98,5,0.05
48918,98,6,0.06
48919,98,5,0.05
48920,98,5,0.05
48921,98,5,0.05
48924,98,3,0.03
48925,98,2,0.02
48927,98,9,0.09
48929,98,3,0.03
48949,98,6,0.06
48950,98,7,0.07
48965,98,1,0.01
48967,98,1,0.01
48978,98,10,0.10
48979,98,10,0.10
48998,16,2,0.13
49001,16,3,0.19
49002,16,3,0.19
49006,16,2,0.13
49007,16,2,0.13
49008,16,2,0.13
49026,32,2,0.06
49064,35,2,0.06
49069,35,1,0.03
49070,35,1,0.03
49099,286,2,0.01
49101,286,1,0.00
49107,286,6,0.02
49108,286,9,0.03
49109,286,3,0.01
49110,286,6,0.02
49111,286,7,0.02
49113,286,6,0.02
49114,286,7,0.02
49116,286,6,0.02
49117,286,7,0.02
49120,286,5,0.02
49121,286,10,0.03
49124,286,5,0.02
49134,286,3,0.01
49135,286,3,0.01
49136,286,1,0.00
49137,286,1,0.00
49138,286,1,0.00
49139,286,1,0.00
49146,286,1,0.00
49147,286,1,0.00
49148,286,2,0.01
49151,286,5,0.02
49152,286,5,0.02
49153,286,6,0.02
49157,286,15,0.05
49170,286,1,0.00
49171,286,1,0.00
49172,286,2,0.01
49174,286,2,0.01
49188,286,1,0.00
49189,286,1,0.00
49196,286,1,0.00
49205,286,2,0.01
49210,286,4,0.01
49211,286,4,0.01
49212,286,3,0.01
49213,286,7,0.02
49224,286,4,0.01
49225,286,4,0.01
49226,286,4,0.01
49230,286,3,0.01
49240,286,3,0.01
49255,286,5,0.02
49259,286,2,0.01
49270,286,1,0.00
49276,286,1,0.00
49277,286,1,0.00
49279,286,2,0.01
49280,286,2,0.01
49281,286,2,0.01
49282,286,6,0.02
49285,286,15,0.05
49286,286,15,0.05
49287,286,10,0.03
49288,286,10,0.03
49289,286,1,0.00
49290,286,1,0.00
49291,286,2,0.01
49292,286,2,0.01
49293,286,10,0.03
49294,286,1,0.00
49321,286,2,0.01
49323,286,2,0.01
49325,286,2,0.01
49327,286,7,0.02
49328,286,7,0.02
49329,286,7,0.02
49330,286,7,0.02
49336,286,1,0.00
49337,286,1,0.00
49349,286,7,0.02
49350,286,7,0.02
49351,286,7,0.02
49352,286,7,0.02
49369,286,4,0.01
49370,286,4,0.01
49371,286,1,0.00
49375,286,2,0.01
49381,61,1,0.02
49382,61,1,0.02
49451,63,3,0.05
49462,63,4,0.06
49463,63,4,0.06
49464,63,2,0.03
49484,63,3,0.05
49486,63,2,0.03
49487,63,2,0.03
49488,63,2,0.03
49501,63,3,0.05
49503,63,4,0.06
49507,63,3,0.05
49512,43,1,0.02
49513,43,1,0.02
49547,43,2,0.05
49548,43,3,0.07
49549,43,2,0.05
49550,43,2,0.05
49555,224,2,0.01
49557,224,3,0.01
49558,224,2,0.01
49559,224,2,0.01
49563,224,9,0.04
49564,224,10,0.04
49565,224,10,0.04
49566,224,10,0.04
49579,224,2,0.01
49580,224,2,0.01
49584,224,6,0.03
49585,224,2,0.01
49586,224,6,0.03
49587,224,15,0.07
49588,224,15,0.07
49590,224,10,0.04
49593,224,11,0.05
49606,224,1,0.00
49607,224,10,0.04
49608,224,12,0.05
49609,224,12,0.05
49628,224,14,0.06
49632,224,17,0.08
49634,224,24,0.11
49636,224,5,0.02
49637,224,12,0.05
49660,224,19,0.08
49661,224,19,0.08
49662,224,10,0.04
49663,224,10,0.04
49690,224,3,0.01
49691,224,28,0.13
49692,224,15,0.07
49693,224,10,0.04
49694,224,13,0.06
49695,224,18,0.08
49696,224,2,0.01
49698,224,2,0.01
49699,224,2,0.01
49700,224,28,0.13
49701,224,28,0.13
49702,224,28,0.13
49704,224,6,0.03
49705,224,5,0.02
49710,224,4,0.02
49711,224,4,0.02
49712,224,4,0.02
49718,224,10,0.04
49719,224,10,0.04
49720,224,10,0.04
49747,224,4,0.02
49748,224,4,0.02
49749,224,14,0.06
49750,224,14,0.06
49751,224,14,0.06
49752,224,14,0.06
49753,224,6,0.03
49754,224,6,0.03
49755,224,4,0.02
49756,224,5,0.02
49757,224,1,0.00
49758,224,1,0.00
49759,224,1,0.00
49760,224,1,0.00
49761,224,1,0.00
49763,224,1,0.00
49765,224,6,0.03
49766,224,1,0.00
49768,224,1,0.00
49772,224,9,0.04
49773,224,1,0.00
49775,224,1,0.00
49788,35,1,0.03
49825,55,8,0.15
49827,55,7,0.13
49829,55,2,0.04
49830,55,2,0.04
49831,55,2,0.04
49832,55,9,0.16
49835,55,5,0.09
49836,55,5,0.09
