change_id,num_all_cochange,num_cloned_cochange,Percentage of Cloned Cochange
48876,42,4,0.10
48877,42,4,0.10
48878,42,4,0.10
48881,42,1,0.02
48883,42,3,0.07
48886,42,2,0.05
48887,42,2,0.05
48888,42,2,0.05
48889,42,2,0.05
48890,42,3,0.07
48891,42,3,0.07
48892,42,3,0.07
48893,42,1,0.02
48896,42,2,0.05
48897,42,12,0.29
48898,42,10,0.24
48899,42,10,0.24
48900,42,10,0.24
48901,42,10,0.24
48902,42,9,0.21
48903,42,9,0.21
48904,42,9,0.21
48905,42,6,0.14
48906,42,6,0.14
48907,42,11,0.26
48924,8,2,0.25
48925,8,1,0.13
48926,8,1,0.13
48931,4,3,0.75
48932,4,2,0.50
48933,4,2,0.50
48934,4,4,1.00
48935,4,4,1.00
48951,35,3,0.09
48952,35,3,0.09
48953,35,3,0.09
48954,35,3,0.09
48955,35,3,0.09
48956,35,3,0.09
48957,35,3,0.09
48958,35,3,0.09
48959,35,3,0.09
48960,35,3,0.09
48961,35,3,0.09
48962,35,3,0.09
48963,35,3,0.09
48969,35,2,0.06
48976,35,14,0.40
48977,35,14,0.40
48978,35,13,0.37
49009,30,3,0.10
49110,22,2,0.09
49111,22,1,0.05
49112,22,1,0.05
49117,22,2,0.09
49121,22,2,0.09
49154,2,1,0.50
49168,10,7,0.70
49169,10,6,0.60
49170,10,6,0.60
49171,10,8,0.80
49172,10,7,0.70
49173,10,7,0.70
49174,10,7,0.70
49175,10,6,0.60
49176,10,6,0.60
49182,23,2,0.09
49183,23,2,0.09
49200,23,2,0.09
49201,23,2,0.09
49224,556,1,0.00
49230,556,6,0.01
49231,556,6,0.01
49232,556,8,0.01
49233,556,6,0.01
49234,556,6,0.01
49235,556,6,0.01
49240,556,2,0.00
49244,556,2,0.00
49245,556,1,0.00
49246,556,2,0.00
49247,556,2,0.00
49250,556,2,0.00
49255,556,13,0.02
49259,556,11,0.02
49267,556,1,0.00
49268,556,1,0.00
49269,556,1,0.00
49286,556,3,0.01
49287,556,1,0.00
49288,556,1,0.00
49289,556,1,0.00
49306,556,2,0.00
49308,556,3,0.01
49327,556,4,0.01
49328,556,4,0.01
49329,556,4,0.01
49330,556,4,0.01
49331,556,4,0.01
49332,556,4,0.01
49333,556,4,0.01
49334,556,4,0.01
49347,556,1,0.00
49349,556,13,0.02
49350,556,13,0.02
49351,556,13,0.02
49352,556,2,0.00
49353,556,14,0.03
49354,556,12,0.02
49355,556,14,0.03
49356,556,2,0.00
49359,556,12,0.02
49360,556,10,0.02
49361,556,12,0.02
49362,556,11,0.02
49363,556,11,0.02
49400,556,1,0.00
49407,556,1,0.00
49409,556,4,0.01
49410,556,4,0.01
49411,556,4,0.01
49412,556,7,0.01
49413,556,2,0.00
49416,556,3,0.01
49418,556,1,0.00
49419,556,10,0.02
49420,556,10,0.02
49421,556,16,0.03
49422,556,7,0.01
49423,556,7,0.01
49424,556,26,0.05
49425,556,26,0.05
49427,556,14,0.03
49428,556,14,0.03
49429,556,14,0.03
49434,556,1,0.00
49435,556,10,0.02
49436,556,10,0.02
49437,556,10,0.02
49438,556,15,0.03
49439,556,7,0.01
49440,556,10,0.02
49441,556,10,0.02
49442,556,1,0.00
49443,556,1,0.00
49444,556,4,0.01
49446,556,7,0.01
49450,556,10,0.02
49451,556,1,0.00
49452,556,3,0.01
49457,556,1,0.00
49464,556,7,0.01
49465,556,7,0.01
49466,556,7,0.01
49467,556,7,0.01
49468,556,2,0.00
49475,556,1,0.00
49478,556,4,0.01
49480,556,3,0.01
49481,556,3,0.01
49485,556,10,0.02
49487,556,10,0.02
49488,556,5,0.01
49505,556,1,0.00
49515,556,2,0.00
49516,556,2,0.00
49538,556,2,0.00
49539,556,2,0.00
49550,556,2,0.00
49551,556,2,0.00
49571,556,5,0.01
49572,556,4,0.01
49575,556,2,0.00
49576,556,2,0.00
49577,556,2,0.00
49578,556,2,0.00
49580,556,1,0.00
49581,556,1,0.00
49582,556,1,0.00
49583,556,1,0.00
49624,556,4,0.01
49647,556,3,0.01
49648,556,3,0.01
49649,556,1,0.00
49650,556,1,0.00
49653,556,3,0.01
49654,556,3,0.01
49655,556,3,0.01
49670,556,1,0.00
49673,556,1,0.00
49674,556,1,0.00
49675,556,1,0.00
49676,556,1,0.00
49690,556,2,0.00
49691,556,3,0.01
49692,556,4,0.01
49703,556,2,0.00
49704,556,2,0.00
49706,556,2,0.00
49707,556,2,0.00
49722,556,6,0.01
49723,556,6,0.01
49724,556,8,0.01
49725,556,6,0.01
49726,556,6,0.01
49727,556,6,0.01
49742,556,1,0.00
49743,556,1,0.00
49764,63,11,0.17
49765,63,11,0.17
49766,63,11,0.17
49767,63,11,0.17
49768,63,11,0.17
49769,63,11,0.17
49770,63,11,0.17
49771,63,11,0.17
49772,63,11,0.17
49773,63,11,0.17
49774,63,11,0.17
49776,63,10,0.16
49777,63,10,0.16
49778,63,10,0.16
49779,63,10,0.16
49780,63,10,0.16
49781,63,10,0.16
49782,63,10,0.16
49783,63,10,0.16
49784,63,10,0.16
49785,63,10,0.16
49787,63,11,0.17
49788,63,11,0.17
49789,63,11,0.17
49790,63,11,0.17
49791,63,11,0.17
49792,63,11,0.17
49793,63,11,0.17
49794,63,11,0.17
49795,63,11,0.17
49796,63,11,0.17
49797,63,11,0.17
49799,63,10,0.16
49800,63,10,0.16
49801,63,10,0.16
49802,63,10,0.16
49803,63,10,0.16
49804,63,10,0.16
49805,63,10,0.16
49806,63,10,0.16
49807,63,10,0.16
49808,63,10,0.16
49834,33,2,0.06
49835,33,2,0.06
49837,33,2,0.06
49839,33,3,0.09
49846,33,1,0.03
49874,7,2,0.29
49877,7,2,0.29
49919,16,2,0.13
49920,16,4,0.25
49921,16,6,0.38
49922,16,2,0.13
49923,16,5,0.31
49924,16,3,0.19
49927,16,2,0.13
49928,16,4,0.25
49929,16,2,0.13
49930,16,4,0.25
49973,199,4,0.02
49974,199,4,0.02
49975,199,4,0.02
49976,199,7,0.04
49980,199,7,0.04
49985,199,4,0.02
49990,199,3,0.02
49992,199,15,0.08
49999,199,1,0.01
50000,199,1,0.01
50003,199,3,0.02
50004,199,3,0.02
50005,199,3,0.02
50006,199,3,0.02
50007,199,3,0.02
50008,199,3,0.02
50026,199,1,0.01
50029,199,1,0.01
50030,199,6,0.03
50034,199,9,0.05
50036,199,11,0.06
50037,199,11,0.06
50038,199,11,0.06
50040,199,3,0.02
50041,199,7,0.04
50042,199,1,0.01
50044,199,2,0.01
50045,199,2,0.01
50046,199,1,0.01
50050,199,1,0.01
50051,199,1,0.01
50052,199,16,0.08
50054,199,1,0.01
50055,199,6,0.03
50056,199,2,0.01
50057,199,9,0.05
50058,199,8,0.04
50059,199,9,0.05
50060,199,10,0.05
50061,199,2,0.01
50062,199,5,0.03
50066,199,2,0.01
50067,199,1,0.01
50068,199,4,0.02
50069,199,4,0.02
50070,199,1,0.01
50082,199,1,0.01
50083,199,7,0.04
50084,199,2,0.01
50085,199,6,0.03
50088,199,13,0.07
50089,199,13,0.07
50090,199,9,0.05
50091,199,9,0.05
50093,199,3,0.02
50094,199,3,0.02
50095,199,5,0.03
50106,199,4,0.02
50107,199,4,0.02
50108,199,5,0.03
50109,199,5,0.03
50110,199,4,0.02
50111,199,4,0.02
50115,199,6,0.03
50120,199,1,0.01
50121,199,2,0.01
50122,199,6,0.03
50123,199,5,0.03
50125,199,6,0.03
50126,199,6,0.03
50127,199,9,0.05
50128,199,4,0.02
50129,199,4,0.02
50130,199,5,0.03
50131,199,5,0.03
50132,199,4,0.02
50133,199,4,0.02
50134,199,4,0.02
50135,199,7,0.04
50153,199,2,0.01
50154,199,2,0.01
50156,199,3,0.02
50162,199,1,0.01
50163,199,1,0.01
50196,58,3,0.05
50200,58,2,0.03
50206,58,1,0.02
50207,58,3,0.05
50209,58,1,0.02
50210,58,3,0.05
50211,58,2,0.03
50212,58,6,0.10
50213,58,1,0.02
50220,58,2,0.03
50242,58,1,0.02
50243,58,1,0.02
50255,17,1,0.06
50260,17,1,0.06
50262,17,1,0.06
50274,13,1,0.08
50276,13,3,0.23
50277,13,2,0.15
50278,13,2,0.15
50286,13,4,0.31
50323,11,1,0.09
50324,11,1,0.09
50339,38,2,0.05
50340,38,2,0.05
50341,38,2,0.05
50344,38,1,0.03
50368,38,1,0.03
50386,16,2,0.13
50391,16,1,0.06
50392,16,2,0.13
50398,16,1,0.06
50404,111,2,0.02
50405,111,2,0.02
50406,111,20,0.18
50407,111,20,0.18
50408,111,20,0.18
50409,111,20,0.18
50410,111,20,0.18
50411,111,20,0.18
50412,111,20,0.18
50413,111,20,0.18
50414,111,22,0.20
50415,111,20,0.18
50416,111,20,0.18
50417,111,20,0.18
50418,111,20,0.18
50419,111,20,0.18
50420,111,20,0.18
50421,111,21,0.19
50422,111,21,0.19
50423,111,21,0.19
50424,111,21,0.19
50425,111,21,0.19
50428,111,19,0.17
50429,111,19,0.17
50430,111,19,0.17
50431,111,19,0.17
50432,111,19,0.17
50433,111,19,0.17
50434,111,19,0.17
50435,111,21,0.19
50436,111,19,0.17
50437,111,19,0.17
50438,111,19,0.17
50439,111,19,0.17
50440,111,19,0.17
50441,111,19,0.17
50442,111,20,0.18
50443,111,19,0.17
50444,111,19,0.17
50445,111,19,0.17
50446,111,19,0.17
50460,111,2,0.02
50461,111,2,0.02
50462,111,20,0.18
50463,111,20,0.18
50464,111,20,0.18
50465,111,20,0.18
50466,111,20,0.18
50467,111,20,0.18
50468,111,20,0.18
50469,111,20,0.18
50470,111,22,0.20
50471,111,20,0.18
50472,111,20,0.18
50473,111,20,0.18
50474,111,20,0.18
50475,111,20,0.18
50476,111,20,0.18
50477,111,21,0.19
50478,111,21,0.19
50479,111,21,0.19
50480,111,21,0.19
50481,111,21,0.19
50484,111,19,0.17
50485,111,19,0.17
50486,111,19,0.17
50487,111,19,0.17
50488,111,19,0.17
50489,111,19,0.17
50490,111,19,0.17
50491,111,21,0.19
50492,111,19,0.17
50493,111,19,0.17
50494,111,19,0.17
50495,111,19,0.17
50496,111,19,0.17
50497,111,19,0.17
50498,111,20,0.18
50499,111,19,0.17
50500,111,19,0.17
50501,111,19,0.17
50502,111,19,0.17
50511,111,10,0.09
50529,3,2,0.67
50531,3,2,0.67
50567,51,5,0.10
50568,51,11,0.22
50569,51,9,0.18
50570,51,5,0.10
50571,51,8,0.16
50572,51,6,0.12
50573,51,8,0.16
50574,51,10,0.20
50575,51,7,0.14
50576,51,7,0.14
50577,51,2,0.04
50582,51,9,0.18
50583,51,7,0.14
50584,51,2,0.04
50587,51,9,0.18
50588,51,9,0.18
50589,51,4,0.08
50590,51,7,0.14
50591,51,3,0.06
50593,51,3,0.06
50594,51,7,0.14
50595,51,1,0.02
50596,51,1,0.02
50598,51,8,0.16
50628,11,1,0.09
50629,11,1,0.09
50630,11,1,0.09
50631,11,2,0.18
50634,11,2,0.18
50635,11,1,0.09
50640,15,7,0.47
50641,15,7,0.47
50642,15,7,0.47
50643,15,7,0.47
50644,15,7,0.47
50645,15,7,0.47
50646,15,7,0.47
50649,15,7,0.47
50650,15,7,0.47
50651,15,7,0.47
50652,15,7,0.47
50653,15,7,0.47
50654,15,7,0.47
50655,15,7,0.47
50683,9,4,0.44
50684,9,4,0.44
50685,9,4,0.44
50686,9,4,0.44
50688,9,4,0.44
50689,9,4,0.44
50690,9,4,0.44
50691,9,4,0.44
50719,22,1,0.05
50720,22,1,0.05
50723,22,2,0.09
50736,22,1,0.05
50737,22,1,0.05
50750,19,3,0.16
50751,19,5,0.26
50752,19,1,0.05
50753,19,1,0.05
50760,19,2,0.11
50761,19,2,0.11
50767,19,1,0.05
50768,19,1,0.05
50769,19,3,0.16
50790,39,20,0.51
50791,39,21,0.54
50792,39,21,0.54
50793,39,20,0.51
50794,39,20,0.51
50795,39,20,0.51
50796,39,20,0.51
50797,39,20,0.51
50798,39,20,0.51
50799,39,20,0.51
50800,39,20,0.51
50801,39,20,0.51
50802,39,20,0.51
50803,39,20,0.51
50804,39,20,0.51
50805,39,20,0.51
50806,39,20,0.51
50807,39,20,0.51
50808,39,20,0.51
50809,39,20,0.51
50810,39,20,0.51
50811,39,21,0.54
50812,39,21,0.54
50813,39,20,0.51
50814,39,20,0.51
50815,39,20,0.51
50816,39,20,0.51
50817,39,20,0.51
50818,39,20,0.51
50819,39,20,0.51
50820,39,20,0.51
50821,39,20,0.51
50822,39,20,0.51
50823,39,20,0.51
50824,39,20,0.51
50825,39,20,0.51
50826,39,20,0.51
50827,39,20,0.51
50828,39,20,0.51
50829,39,20,0.51
50850,25,12,0.48
50851,25,12,0.48
50852,25,12,0.48
50853,25,12,0.48
50854,25,12,0.48
50855,25,12,0.48
50856,25,12,0.48
50857,25,12,0.48
50858,25,12,0.48
50859,25,12,0.48
50860,25,12,0.48
50861,25,12,0.48
50863,25,12,0.48
50864,25,12,0.48
50865,25,12,0.48
50866,25,12,0.48
50867,25,12,0.48
50868,25,12,0.48
50869,25,12,0.48
50870,25,12,0.48
50871,25,12,0.48
50872,25,12,0.48
50873,25,12,0.48
50874,25,12,0.48
50880,28,2,0.07
50881,28,2,0.07
50882,28,4,0.14
50883,28,4,0.14
50884,28,4,0.14
50885,28,4,0.14
50886,28,4,0.14
50887,28,4,0.14
50888,28,4,0.14
50889,28,4,0.14
50895,28,2,0.07
50896,28,2,0.07
50897,28,4,0.14
50898,28,4,0.14
50899,28,4,0.14
50900,28,4,0.14
50901,28,4,0.14
50902,28,4,0.14
50903,28,4,0.14
50904,28,4,0.14
50911,46,6,0.13
50912,46,6,0.13
50913,46,6,0.13
50914,46,3,0.07
50915,46,3,0.07
50916,46,3,0.07
50917,46,3,0.07
50921,46,1,0.02
50922,46,7,0.15
50923,46,7,0.15
50924,46,4,0.09
50925,46,2,0.04
50926,46,2,0.04
50928,46,8,0.17
50929,46,8,0.17
50934,46,4,0.09
50935,46,4,0.09
50936,46,4,0.09
50937,46,8,0.17
50938,46,8,0.17
50940,46,2,0.04
50956,46,1,0.02
50986,7,1,0.14
50987,7,1,0.14
50988,7,1,0.14
50989,7,1,0.14
51000,17,1,0.06
51004,17,1,0.06
51006,17,1,0.06
51007,17,1,0.06
51016,9,1,0.11
51017,9,1,0.11
51018,18,7,0.39
51019,18,7,0.39
51020,18,7,0.39
51021,18,7,0.39
51022,18,7,0.39
51023,18,7,0.39
51024,18,7,0.39
51030,18,7,0.39
51031,18,7,0.39
51032,18,7,0.39
51033,18,7,0.39
51034,18,7,0.39
51035,18,7,0.39
51036,18,7,0.39
51047,19,1,0.05
51048,19,1,0.05
51049,19,1,0.05
51051,19,3,0.16
51058,19,1,0.05
51060,19,1,0.05
51067,11,5,0.45
51068,11,5,0.45
51069,11,5,0.45
51070,11,5,0.45
51071,11,5,0.45
51073,11,5,0.45
51074,11,5,0.45
51075,11,5,0.45
51076,11,5,0.45
51077,11,5,0.45
51078,16,2,0.13
51079,16,2,0.13
51091,16,2,0.13
51092,16,2,0.13
51109,24,1,0.04
51110,24,1,0.04
51118,24,2,0.08
51158,33,1,0.03
51182,33,1,0.03
51184,15,8,0.53
51185,15,8,0.53
51186,15,8,0.53
51187,15,8,0.53
51188,15,8,0.53
51189,15,8,0.53
51190,15,8,0.53
51191,15,8,0.53
51192,15,8,0.53
51193,15,8,0.53
51194,15,8,0.53
51195,15,8,0.53
51196,15,8,0.53
51197,15,8,0.53
51198,15,8,0.53
51199,15,8,0.53
51200,1,1,1.00
51201,1,1,1.00
51219,35,1,0.03
51238,35,1,0.03
51240,11,1,0.09
51246,11,1,0.09
51255,9,1,0.11
51258,9,1,0.11
51264,17,4,0.24
51265,17,4,0.24
51267,17,1,0.06
51268,17,1,0.06
51269,17,2,0.12
51270,17,2,0.12
51271,17,5,0.29
51272,17,5,0.29
51273,17,4,0.24
51274,17,3,0.18
51275,17,3,0.18
51277,17,5,0.29
51278,17,2,0.12
51280,17,1,0.06
51281,17,1,0.06
51289,27,14,0.52
51290,27,14,0.52
51291,27,14,0.52
51292,27,14,0.52
51293,27,14,0.52
51294,27,14,0.52
51295,27,14,0.52
51296,27,14,0.52
51297,27,14,0.52
51298,27,14,0.52
51299,27,14,0.52
51300,27,14,0.52
51301,27,14,0.52
51302,27,14,0.52
51303,27,14,0.52
51304,27,14,0.52
51305,27,14,0.52
51306,27,14,0.52
51307,27,14,0.52
51308,27,14,0.52
51309,27,14,0.52
51310,27,14,0.52
51311,27,14,0.52
51312,27,14,0.52
51313,27,14,0.52
51314,27,14,0.52
51315,27,14,0.52
51316,27,14,0.52
51317,9,5,0.56
51318,9,5,0.56
51319,9,5,0.56
51320,9,5,0.56
51321,9,5,0.56
51322,9,5,0.56
51323,9,5,0.56
51324,9,5,0.56
51325,9,5,0.56
51326,9,5,0.56
51341,21,1,0.05
51342,21,1,0.05
51344,21,1,0.05
51345,21,2,0.10
51346,21,1,0.05
51369,8,1,0.13
51413,1,1,1.00
51414,1,1,1.00
51445,20,1,0.05
51459,20,1,0.05
51471,16,1,0.06
51472,16,2,0.13
51473,16,2,0.13
51474,16,1,0.06
51479,16,1,0.06
51480,16,2,0.13
51481,16,2,0.13
51482,16,1,0.06
51495,152,2,0.01
51497,152,2,0.01
51511,152,2,0.01
51515,152,2,0.01
51516,152,2,0.01
51517,152,2,0.01
51525,152,1,0.01
51526,152,1,0.01
51545,152,1,0.01
51546,152,1,0.01
51548,152,2,0.01
51549,152,2,0.01
51550,152,1,0.01
51552,152,4,0.03
51553,152,5,0.03
51554,152,4,0.03
51555,152,5,0.03
51556,152,3,0.02
51574,152,1,0.01
51575,152,2,0.01
51576,152,2,0.01
51582,152,2,0.01
51583,152,6,0.04
51589,152,1,0.01
51593,152,1,0.01
51594,152,1,0.01
51595,152,1,0.01
51596,152,1,0.01
51598,152,2,0.01
51599,152,1,0.01
51600,152,1,0.01
51601,152,1,0.01
51621,152,2,0.01
51636,152,2,0.01
51664,11,1,0.09
51665,11,1,0.09
51666,11,2,0.18
51685,18,3,0.17
51782,17,1,0.06
51783,17,4,0.24
51784,17,2,0.12
51785,17,2,0.12
51786,17,2,0.12
51823,30,1,0.03
51824,30,1,0.03
51828,30,2,0.07
51921,47,3,0.06
51922,47,3,0.06
51927,47,2,0.04
51928,47,2,0.04
51983,64,2,0.03
51984,64,2,0.03
51988,64,3,0.05
51989,64,2,0.03
51990,64,2,0.03
51993,64,2,0.03
51994,64,2,0.03
52002,64,7,0.11
52003,64,8,0.13
52008,64,11,0.17
52010,64,8,0.13
52011,64,9,0.14
52012,64,7,0.11
52013,64,9,0.14
52014,64,8,0.13
52015,64,4,0.06
52017,64,9,0.14
2103,309749,13821,0.14
,,0.044619999,
