"change_id","conqat","deckard","iclones","nicad5","simcad","simian"
"47525",,"47526, 47527",,"47551, 47552, 47553, 47554, 47555",,
"47526",,"47523, 47524, 47525, 47548, 47549",,"47551, 47552, 47553, 47554, 47555",,
"47527",,"47523, 47524, 47525, 47548, 47549",,"47551, 47552, 47553, 47554, 47555",,
"47540","47522, 47523, 47524",,,,,
"47541","47522, 47523, 47524",,,,,
"47542","47522, 47523, 47524",,,,,
"47543","47522, 47523, 47524, 47548, 47549, 47550, 47551",,,,,
"47544","47548, 47549, 47550, 47551",,,,,
"47545","47548, 47549, 47550, 47551",,,,,
"47546","47548, 47549, 47550, 47551",,,,,
"47548","47543, 47544, 47545, 47546","47526, 47527",,,,
"47549","47543, 47544, 47545, 47546","47526, 47527",,,,
"47550","47543, 47544, 47545, 47546",,,,,
"47551","47543, 47544, 47545, 47546",,,"47524, 47525, 47526, 47527, 47555",,
"47552",,,,"47524, 47525, 47526, 47527, 47555",,
"47553",,,,"47524, 47525, 47526, 47527, 47555",,
"47554",,,,"47524, 47525, 47526, 47527, 47555",,
"47555",,,,"47524, 47525, 47526, 47527, 47551, 47552, 47553, 47554",,
"47588","47589, 47590, 47593",,,,,
"47589","47588, 47590, 47593",,,,,
"47590","47588, 47589, 47593",,,,,
"47591","47592",,,,,
"47592","47591",,,,,
"47593","47588, 47589, 47590",,,,,
"47597",,"47600, 47619, 47620, 47664, 47665, 47681, 47682, 47689, 47693, 47694, 47809, 47811",,,,
"47599",,"47601, 47612, 47630, 47631, 47768, 47772, 47775",,,,
"47600",,"47597, 47601, 47619, 47620, 47664, 47665, 47681, 47682, 47716",,,,
"47601",,"47599, 47600, 47612, 47630, 47631, 47693, 47694, 47775, 47809, 47811",,,,
"47604",,"47619, 47620, 47664, 47665, 47770, 47771",,,,
"47612",,"47599, 47601, 47630, 47631, 47741, 47768, 47772, 47773, 47775",,,,
"47616",,"47773, 47774, 47820",,,,
"47619",,"47597, 47600, 47604, 47664, 47665, 47670, 47671, 47672, 47673, 47681, 47682, 47689, 47693, 47694, 47770, 47771",,,,
"47620",,"47597, 47600, 47604, 47664, 47665, 47670, 47671, 47672, 47673, 47681, 47682, 47689, 47693, 47694, 47770, 47771",,,,
"47630",,"47599, 47601, 47612, 47631, 47775",,,,
"47631",,"47599, 47601, 47612, 47775",,,,
"47632",,"47766",,,,
"47633",,"47766",,,,
"47636",,"47768, 47770, 47771, 47772, 47773, 47774",,,,
"47637",,"47768, 47770, 47771, 47772, 47773, 47774",,,,
"47653",,"47683, 47684, 47766, 47768",,,,
"47654",,"47683, 47684, 47766, 47768",,,,
"47655",,"47683, 47684, 47766, 47768",,,,
"47656",,"47683, 47684, 47766, 47768",,,,
"47657",,"47683, 47684, 47766, 47768",,,,
"47662",,"47664, 47665",,,,
"47664",,"47597, 47600, 47604, 47619, 47620, 47662",,,,
"47665",,"47597, 47600, 47604, 47619, 47620, 47662",,,,
"47666",,,,"47668","47668",
"47668",,,,"47666","47666",
"47670",,"47619, 47620",,,,
"47671",,"47619, 47620",,,,
"47672",,"47619, 47620",,,,
"47673",,"47619, 47620",,,,
"47681",,"47597, 47600, 47619, 47620, 47689, 47693, 47694, 47809",,,,
"47682",,"47597, 47600, 47619, 47620, 47689, 47693, 47694, 47809",,,,
"47683",,"47653, 47654, 47655, 47656, 47657, 47705, 47706, 47766",,,,
"47684",,"47653, 47654, 47655, 47656, 47657, 47705, 47706, 47766",,,,
"47689",,"47597, 47619, 47620, 47681, 47682, 47693, 47694",,"47691",,
"47691",,,,"47689",,
"47693",,"47597, 47601, 47619, 47620, 47681, 47682, 47689",,,,
"47694",,"47597, 47601, 47619, 47620, 47681, 47682, 47689",,,,
"47705",,"47683, 47684",,,,
"47706",,"47683, 47684",,,,
"47716",,"47600",,,,
"47741",,"47612",,,,
"47761","47772",,"47772, 47773",,,
"47762",,,"47772, 47773",,,
"47766",,"47632, 47633, 47653, 47654, 47655, 47656, 47657, 47683, 47684",,,,
"47767","47768, 47769",,,,,"47769"
"47768","47767","47599, 47612, 47636, 47637, 47653, 47654, 47655, 47656, 47657, 47772, 47773, 47774",,,,
"47769","47767",,,,,"47767"
"47770",,"47604, 47619, 47620, 47636, 47637",,,,
"47771",,"47604, 47619, 47620, 47636, 47637",,,,
"47772","47761","47599, 47612, 47636, 47637, 47768, 47773, 47774","47761, 47762",,,
"47773",,"47612, 47616, 47636, 47637, 47768, 47772, 47774, 47820","47761, 47762",,,
"47774",,"47616, 47636, 47637, 47768, 47772, 47773, 47820",,,,
"47775",,"47599, 47601, 47612, 47630, 47631, 47807, 47808, 47809, 47818, 47819, 47820",,,,
"47802",,"47803, 47804, 47805, 47806, 47807, 47808, 47809, 47814, 47815, 47816, 47817, 47818, 47819, 47820",,,,
"47803",,"47813, 47814, 47815, 47816, 47817, 47818, 47819, 47820",,,,
"47804",,"47813, 47814, 47815, 47816, 47817, 47818, 47819, 47820",,,,
"47805",,"47813, 47814, 47815, 47816, 47817, 47818, 47819, 47820",,,,
"47806",,"47813, 47814, 47815, 47816, 47817, 47818, 47819, 47820",,,,
"47807",,"47775, 47813, 47814, 47815, 47816, 47817, 47818, 47819, 47820",,,,
"47808",,"47775, 47813, 47814, 47815, 47816, 47817, 47818, 47819, 47820",,,,
"47809",,"47597, 47601, 47681, 47682, 47775, 47811, 47813, 47814, 47815, 47816, 47817, 47818, 47819, 47820",,,"47811",
"47811",,"47597, 47601, 47809",,,"47809",
"47813",,"47803, 47804, 47805, 47806, 47807, 47808, 47809, 47814, 47815, 47816, 47817, 47818, 47819, 47820",,,,
"47814",,"47802, 47803, 47804, 47805, 47806, 47807, 47808, 47809",,,,
"47815",,"47802, 47803, 47804, 47805, 47806, 47807, 47808, 47809",,,,
"47816",,"47802, 47803, 47804, 47805, 47806, 47807, 47808, 47809",,,,
"47817",,"47802, 47803, 47804, 47805, 47806, 47807, 47808, 47809",,,,
"47818",,"47775, 47802, 47803, 47804, 47805, 47806, 47807, 47808, 47809",,,,
"47819",,"47775, 47802, 47803, 47804, 47805, 47806, 47807, 47808, 47809",,,,
"47820",,"47616, 47773, 47774, 47775, 47802, 47803, 47804, 47805, 47806, 47807, 47808, 47809, 47813, 47814, 47815, 47816, 47817, 47818, 47819","47823","47823, 47824","47823",
"47821",,,,"47823, 47824",,
"47823",,,"47820","47820, 47821","47820",
"47824",,,,"47820, 47821",,
"47843",,"47848, 47849",,,,
"47845",,"47848, 47849",,,,
"47848",,"47843, 47845",,,,
"47849",,"47843, 47845",,,,
"47852",,"47851",,,,
"47867","47871","47870","47871","47871",,
"47870",,"47867, 47871, 47900, 47901, 47949, 47950, 47956",,,,
"47871","47867","47870","47867","47867",,
"47886",,"47995",,,,
"47896",,"47925, 47965, 48496",,,,
"47897",,"47925, 47965, 48496",,,,
"47898",,"47917, 47918, 47919, 47920, 47921, 47922, 47923, 47924, 47930",,,,
"47899",,"47917, 47918, 47919, 47920, 47921, 47922, 47923, 47924, 47930",,,,
"47900",,"47870, 47949, 47950",,,,
"47901",,"47870, 47949, 47950",,,,
"47904",,"47914, 47915, 47916, 47917, 48014, 48015, 48016, 48019, 48020, 48021, 48022, 48027, 48035, 48036, 48041, 48042, 48043, 48047, 48048, 48058, 48067, 48069, 48070, 48080, 48081, 48083, 48084, 48089, 48096, 48097, 48098, 48099, 48100, 48106, 48107, 48115, 48116, 48117, 48120, 48126, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48146, 48147, 48163, 48164, 48165, 48166, 48167, 48171, 48180, 48187, 48188, 48191, 48192, 48196, 48201, 48206, 48207, 48210, 48211, 48212, 48213, 48214, 48215, 48220, 48221, 48222, 48227, 48228, 48233, 48234, 48238, 48239, 48247, 48248, 48254, 48255, 48256, 48261, 48262, 48263, 48266, 48267, 48268, 48286, 48287, 48288, 48289, 48290, 48293, 48294, 48297, 48302, 48303, 48304, 48306, 48307, 48308, 48310, 48311, 48312, 48314, 48315, 48320, 48322, 48325, 48326, 48327, 48328, 48334, 48340, 48344, 48345, 48358, 48359, 48360, 48361, 48365, 48369, 48370, 48371, 48378, 48379, 48385, 48386, 48387, 48389, 48390, 48395, 48396, 48397, 48399, 48401, 48402, 48403, 48404, 48409, 48410, 48412, 48413, 48416, 48426, 48429, 48431, 48432, 48433, 48440, 48441, 48444, 48446, 48449, 48450, 48451, 48510, 48511",,,,
"47907",,"47965, 48496, 48501, 48502",,,,
"47914",,"47904, 47917, 47918, 47925, 47931, 47965, 47996, 48006, 48020, 48027, 48036, 48233, 48239, 48386, 48387, 48389, 48429, 48432, 48433, 48496",,,,
"47915",,"47904",,,,
"47916",,"47904",,,,
"47917",,"47898, 47899, 47904, 47914, 47925, 47930, 47931, 47943, 47959, 47962, 47965, 48477, 48496, 48499, 48500",,,,
"47918",,"47898, 47899, 47914, 47925, 47930, 47931, 47943, 47959, 47962, 47965, 48477, 48496, 48499, 48500",,,,
"47919",,"47898, 47899, 47930, 47943, 47959, 47962, 47965, 48477, 48496, 48499, 48500",,,,
"47920",,"47898, 47899, 47930, 47943, 47959, 47962, 47965, 48477, 48496, 48499, 48500",,,,
"47921",,"47898, 47899, 47930, 47943, 47959, 47962, 47965, 48477, 48496, 48499, 48500",,,,
"47922",,"47898, 47899, 47930, 47943, 47959, 47962, 47965, 48477, 48496, 48499, 48500",,,,
"47923",,"47898, 47899, 47930, 47943, 47959, 47962, 47965, 48477, 48496, 48499, 48500",,,,
"47924",,"47898, 47899, 47930, 47943, 47959, 47962, 47965, 48477, 48496, 48499, 48500",,,,
"47925",,"47896, 47897, 47914, 47917, 47918, 47931, 47965, 48496",,,,
"47930",,"47898, 47899, 47917, 47918, 47919, 47920, 47921, 47922, 47923, 47924",,,,
"47931",,"47914, 47917, 47918, 47925, 47965, 47996, 48006, 48496",,,,
"47938",,"47936, 47937",,,,
"47942",,"47944, 47947, 47949, 47950, 47966, 47987, 47993, 47996, 47999, 48000, 48001, 48002, 48004, 48005",,,,
"47943","47962","47917, 47918, 47919, 47920, 47921, 47922, 47923, 47924, 47944, 47945, 47947, 47949, 47950, 47959, 47962, 47966, 47967, 47987, 47988, 47993, 47994, 47995, 47996, 47997, 47998, 47999, 48000, 48001, 48002, 48004, 48005, 48006, 48008, 48009, 48105, 48106, 48107, 48131, 48132, 48133, 48134, 48145, 48146, 48147, 48148, 48149, 48191, 48205, 48206, 48207, 48332, 48333, 48334, 48365, 48395, 48396",,,,
"47944",,"47942, 47943, 47947, 47949, 47950, 47954, 47955, 47956, 47960, 47963, 47964, 47965, 47966, 47972, 47979, 47987, 47989, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005",,,,
"47945","47988","47943, 47971, 47983, 47988, 47990, 47993, 47994, 47995, 47996, 47997, 47998, 48003, 48006, 48105, 48106, 48107, 48205, 48206, 48207, 48334, 48365",,"47971, 47983, 47984, 47985, 47986, 47987, 47988, 47989, 47990, 47996, 47997, 48003",,
"47946","47948, 47949, 47961, 47968, 47969, 47971, 47980, 47983, 47990, 47991, 47992, 48005",,"47961, 47976, 47980","47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47947","47966, 48000","47942, 47943, 47944, 47949, 47950, 47966, 47967, 47992, 47995, 47996, 47999, 48000, 48001, 48002, 48004","47966","47946, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47972, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47948","47946, 47956, 47965, 47966, 47980, 47992, 48000, 48005","47956, 47966, 47967, 47992, 47995","47966","47946, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47949","47946, 47956, 47965, 47966, 47980, 47992, 48000, 48005","47870, 47900, 47901, 47942, 47943, 47944, 47947, 47953, 47954, 47955, 47956, 47960, 47963, 47964, 47965, 47966, 47973, 47987, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005","47966","47946, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47950",,"47870, 47900, 47901, 47942, 47943, 47944, 47947, 47953, 47954, 47955, 47956, 47960, 47963, 47964, 47965, 47966, 47973, 47987, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005",,,,
"47952",,,,"47946, 47947, 47948, 47949, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47953","47962, 47963, 47964, 47965","47949, 47950, 47959, 47965, 47973, 47996, 48005, 48499, 48500","47962, 47963, 47964, 47965","47946, 47947, 47948, 47949, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47954","47962, 47963, 47964, 47965","47944, 47949, 47950, 47959, 47960, 47963, 47964, 47965, 47972, 47973, 47979, 47987, 47989, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005, 48499, 48500","47962, 47963, 47964, 47965","47946, 47947, 47948, 47949, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47955","47962, 47963, 47964, 47965","47944, 47949, 47950, 47960, 47963, 47964, 47965, 47972, 47973, 47979, 47987, 47989, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005","47962, 47963, 47964, 47965","47946, 47947, 47948, 47949, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47956","47948, 47949, 47962, 47963, 47964, 47965","47870, 47944, 47948, 47949, 47950, 47954, 47955, 47959, 47960, 47962, 47963, 47964, 47965, 47972, 47973, 47979, 47987, 47989, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005","47962, 47963, 47964, 47965","47946, 47947, 47948, 47949, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47957",,,,"47946, 47947, 47948, 47949, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47958",,,,"47946, 47947, 47948, 47949, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47959",,"47917, 47918, 47919, 47920, 47921, 47922, 47923, 47924, 47943, 47953, 47954, 47956, 47962, 47965, 47996, 48499, 48500",,"47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47960","47967, 48001, 48002, 48003","47944, 47949, 47950, 47954, 47955, 47956, 47963, 47964, 47965, 47972, 47973, 47979, 47987, 47989, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005",,"47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47961","47946, 47968, 47969, 47971, 47980, 47983, 47990, 47991, 47992, 48005",,"47946, 47968, 47976, 47980","47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47962","47943, 47953, 47954, 47955, 47956","47917, 47918, 47919, 47920, 47921, 47922, 47923, 47924, 47943, 47956, 47959, 47965","47953, 47954, 47955, 47956","47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47963","47953, 47954, 47955, 47956","47944, 47949, 47950, 47954, 47955, 47956, 47960, 47972, 47973, 47979, 47987, 47989, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005","47953, 47954, 47955, 47956","47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47964","47953, 47954, 47955, 47956","47944, 47949, 47950, 47954, 47955, 47956, 47960, 47972, 47973, 47979, 47987, 47989, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005","47953, 47954, 47955, 47956","47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47965","47948, 47949, 47953, 47954, 47955, 47956","47896, 47897, 47907, 47914, 47917, 47918, 47919, 47920, 47921, 47922, 47923, 47924, 47925, 47931, 47944, 47949, 47950, 47953, 47954, 47955, 47956, 47959, 47960, 47962, 47963, 47964, 47972, 47973, 47979, 47987, 47989, 47993, 47994, 47996, 47998, 47999, 48000, 48001, 48002, 48004, 48005, 48477, 48496, 48499, 48500","47953, 47954, 47955, 47956","47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47966","47947, 47948, 47949, 48000","47942, 47943, 47944, 47947, 47948, 47949, 47950, 47967, 47992, 47995, 47996, 47999, 48000, 48001, 48002, 48004","47947, 47948, 47949","47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47967, 47968, 47971, 47972, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47967","47960, 48001, 48002, 48003","47943, 47947, 47948, 47966, 47992, 47995, 48002, 48008, 48009, 48131, 48132, 48133, 48134, 48145, 48146, 48147, 48148, 48149, 48191, 48332, 48333, 48395, 48396",,"47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47968","47946, 47961, 47969, 47971, 47980, 47983, 47990, 47991, 47992, 48005",,"47961, 47969, 47991","47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47969","47946, 47961, 47968, 47971, 47980, 47983, 47990, 47991, 47992, 48005",,"47968, 47991",,,
"47971","47946, 47961, 47968, 47969, 47980, 47983, 47990, 47991, 47992, 48003, 48005","47945, 47983, 47988, 47990, 47993, 47994, 47995, 47997, 48003","47995, 48003","47945, 47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47984, 47985, 47986, 47987, 47988, 47989, 47990, 47991, 47992, 47996, 47997, 47998, 47999, 48000, 48003, 48004, 48005",,
"47972","47979, 47999, 48000, 48004","47944, 47954, 47955, 47956, 47960, 47963, 47964, 47965, 47979, 47989, 47993, 47994, 47998, 47999, 48000, 48001, 48002, 48004, 48005",,"47947, 47966, 47999, 48000, 48004",,
"47973",,"47949, 47950, 47953, 47954, 47955, 47956, 47960, 47963, 47964, 47965, 47987, 47994, 47996, 47998, 48001, 48002, 48005",,"47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47974",,,,"47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47975",,,,"47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47976",,,"47946, 47961, 47980","47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47977, 47978, 47979, 47980, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47977",,,,"47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47978",,,,"47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47979","47972, 47999, 48000, 48004","47944, 47954, 47955, 47956, 47960, 47963, 47964, 47965, 47972, 47989, 47993, 47994, 47998, 47999, 48000, 48001, 48002, 48004, 48005",,"47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47980","47946, 47948, 47949, 47961, 47968, 47969, 47971, 47983, 47990, 47991, 47992, 48005",,"47946, 47961, 47976","47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47983, 47989, 47990, 47991, 47992, 47998, 47999, 48000, 48003, 48004, 48005",,
"47983","47946, 47961, 47968, 47969, 47971, 47980, 47990, 47991, 47992, 48005","47945, 47971, 47988, 47990, 47993, 47994, 47995, 47997, 48003","47990","47945, 47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47984, 47985, 47986, 47987, 47988, 47989, 47990, 47991, 47992, 47996, 47997, 47998, 47999, 48000, 48003, 48004, 48005",,
"47984",,,,"47945, 47971, 47983, 47986, 47987, 47988, 47989, 47990, 47996, 47997, 48003",,
"47985",,,,"47945, 47971, 47983, 47986, 47987, 47988, 47989, 47990, 47996, 47997, 48003",,
"47986",,,,"47945, 47971, 47983, 47987, 47988, 47989, 47990, 47996, 47997, 48003",,
"47987",,"47942, 47943, 47944, 47949, 47950, 47954, 47955, 47956, 47960, 47963, 47964, 47965, 47973, 47993, 47994, 47996, 47998, 48000, 48001, 48002, 48005",,"47945, 47971, 47983, 47984, 47985, 47986, 47988, 47989, 47990, 47996, 47997, 48003",,
"47988","47945","47943, 47945, 47971, 47983, 47990, 47993, 47994, 47995, 47996, 47997, 47998, 48003, 48006, 48105, 48106, 48107, 48205, 48206, 48207, 48334, 48365",,"47945, 47971, 47983, 47984, 47985, 47986, 47989, 47990, 47996, 47997, 48003",,
"47989",,"47944, 47954, 47955, 47956, 47960, 47963, 47964, 47965, 47972, 47979, 47993, 47994, 47998, 47999, 48000, 48001, 48002, 48004, 48005",,"47945, 47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47984, 47985, 47986, 47987, 47988, 47990, 47991, 47992, 47996, 47997, 47998, 47999, 48000, 48003, 48004, 48005",,
"47990","47946, 47961, 47968, 47969, 47971, 47980, 47983, 47991, 47992, 48005","47945, 47971, 47983, 47988, 47993, 47994, 47995, 47997, 48003","47983","47945, 47946, 47947, 47948, 47949, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 47968, 47971, 47973, 47974, 47975, 47976, 47977, 47978, 47979, 47980, 47983, 47984, 47985, 47986, 47987, 47988, 47991, 47992, 47996, 47997, 47998, 47999, 48000, 48003, 48004, 48005",,
