"change_id","ccfinder","cloneworks_type1","cloneworks_type2blind","cloneworks_type3pattern","cloneworks_type3token","conqat","deckard","duplo","iclones","nicad5","simcad","simian"
"61409",,,,"61397, 61408, 61412, 61413, 61414, 61417, 61418, 61428, 61429, 61430, 61432, 61434, 61435, 61437, 61438, 61439, 61440, 61441, 61442, 61444, 61446",,,,,,,,
"61412",,,,"61397, 61408, 61409, 61410, 61417, 61418, 61428, 61429, 61430, 61432, 61434, 61435, 61437, 61438, 61439, 61440, 61441, 61442, 61444, 61446","61417",,,,,,,
"61591",,,"61594","61547, 61559, 61560, 61565, 61585, 61586, 61589, 61590, 61592, 61593, 61594, 61595, 61596, 61597, 61598, 61599, 61600, 61601, 61602, 61603, 61604, 61605, 61606, 61607, 61612, 61613, 61614, 61615, 61616, 61618",,"61586, 61592, 61593",,,,,,
"61655","61651, 61652, 61653, 61654, 61660, 61661, 61662, 61663","61651, 61652","61651, 61652, 61653, 61654, 61659, 61660, 61661, 61664, 61666, 61667, 61669","61651, 61652, 61653, 61654, 61656, 61658, 61659, 61660, 61661, 61662, 61663, 61664, 61665, 61666, 61667, 61668, 61669, 61673","61651, 61652, 61653, 61654, 61658, 61659, 61660, 61661, 61664, 61665, 61666, 61667, 61669","61651, 61652, 61653, 61654, 61659, 61660, 61661, 61662, 61663, 61664, 61665, 61666, 61667, 61669",,,"61651, 61652, 61653, 61654, 61661, 61662, 61663","61651, 61652, 61653, 61654, 61658, 61659, 61660, 61661, 61662, 61663","61651, 61652, 61653, 61654, 61660, 61661","61651, 61652, 61653, 61654"
"61860",,,,,,,"61835, 61853, 61855, 61856, 61857, 61858, 61859, 61861, 61904, 61926, 61934, 61937, 61944, 61945, 61946, 61947, 61948",,,,,
"61897","61884, 61888, 61891, 61896",,"61869, 61873, 61874, 61880, 61881, 61884, 61888, 61891, 61893, 61895, 61896","61818, 61820, 61842, 61843, 61844, 61845, 61846, 61847, 61867, 61869, 61871, 61872, 61873, 61874, 61875, 61876, 61877, 61878, 61879, 61880, 61881, 61882, 61883, 61884, 61885, 61886, 61887, 61888, 61889, 61890, 61891, 61892, 61893, 61894, 61895, 61896, 61902, 61919, 61927, 61928, 61929, 61930, 61932, 61935, 61941, 61959, 61960, 61962","61873, 61874, 61875, 61880, 61881, 61884, 61891, 61893, 61896",,,,,,"61896",
"63064",,,"63066","63062, 63063, 63066, 63095, 63110","63066",,,,,,,
"63133","63131, 63132",,"63131, 63132","63128, 63130, 63131, 63132","63131, 63132",,,,,,"63131, 63132",
"63410",,,,"63273, 63274, 63275, 63276, 63277, 63279, 63280, 63283, 63284, 63287, 63290, 63291, 63293, 63294, 63297, 63298, 63300, 63301, 63303, 63304, 63307, 63308, 63309, 63311, 63312, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329, 63330, 63348, 63349, 63353, 63376, 63377, 63378, 63379, 63380, 63381, 63382, 63383, 63384, 63385, 63386, 63387, 63388, 63389, 63390, 63392, 63394, 63398, 63404, 63405, 63407, 63409, 63412, 63428, 63432, 63433, 63435, 63436, 63438, 63439, 63446, 63448, 63450, 63452, 63454, 63455, 63456, 63457, 63458, 63459, 63461, 63477, 63491, 63492, 63493, 63502, 63516, 63517, 63520, 63525, 63533, 63534, 63535, 63546, 63553, 63561, 63562, 63571, 63578, 63582, 63595, 63596, 63604, 63616, 63618, 63626",,"63409",,,,,,
"63456",,"63457, 63458, 63459","63457, 63458, 63459, 63618","63273, 63274, 63275, 63276, 63277, 63279, 63280, 63283, 63284, 63287, 63290, 63291, 63293, 63294, 63297, 63298, 63300, 63301, 63303, 63304, 63307, 63308, 63309, 63311, 63312, 63313, 63315, 63319, 63322, 63323, 63324, 63325, 63326, 63327, 63328, 63329, 63330, 63348, 63349, 63353, 63376, 63377, 63378, 63379, 63380, 63381, 63382, 63383, 63384, 63385, 63386, 63387, 63388, 63389, 63390, 63392, 63394, 63398, 63404, 63405, 63407, 63409, 63410, 63412, 63428, 63432, 63433, 63435, 63436, 63438, 63439, 63446, 63448, 63450, 63452, 63454, 63455, 63457, 63458, 63459, 63461, 63477, 63491, 63492, 63493, 63502, 63516, 63517, 63520, 63525, 63533, 63534, 63535, 63546, 63553, 63561, 63562, 63571, 63578, 63582, 63595, 63596, 63604, 63616, 63618, 63626","63457, 63458, 63459",,,,,,,
"63476",,,,,,,,,,,,"63477"
"64397",,,,,,,"64202, 64270, 64273, 64276, 64277, 64293, 64302, 64315, 64324, 64337, 64338, 64339, 64340, 64398, 64405, 64412, 64413, 64426, 64427, 64428, 64429, 64430, 64460, 64461, 64473, 64477, 64478, 64488, 64497, 64500, 64504, 64505, 64506, 64507, 64508, 64593, 64596, 64611, 64615, 64622, 64624, 64625, 64626, 64627, 64628, 64630, 64635, 64636, 64661, 64662, 64664, 64665, 64666, 64667, 64669, 64670, 64672, 64683",,,,,
"64430",,,,,,,"64202, 64270, 64273, 64276, 64277, 64293, 64302, 64315, 64324, 64337, 64338, 64339, 64340, 64397, 64398, 64405, 64412, 64413, 64426, 64427, 64428, 64429, 64460, 64461, 64473, 64477, 64478, 64488, 64497, 64500, 64504, 64505, 64506, 64507, 64508, 64593, 64596, 64611, 64615, 64622, 64624, 64625, 64626, 64627, 64628, 64630, 64635, 64636, 64661, 64662, 64664, 64665, 64666, 64667, 64669, 64670, 64672, 64683",,,,,
"64899","64896, 64897, 64902, 64904, 64939, 64940, 64941, 64944","64897, 64939","64897, 64902, 64904, 64939, 64940, 64941, 64944","64897, 64902, 64904, 64939, 64940, 64941, 64944","64897, 64902, 64904, 64939, 64940, 64941, 64944","64897, 64902, 64904, 64939, 64940, 64941, 64944",,"64901","64897, 64939","64897, 64902, 64904","64897, 64902, 64904, 64939, 64941, 64944","64939"
"53329","53319, 53320, 53321, 53322, 53323, 53324, 53325, 53326, 53327, 53414, 53415, 53416, 53417, 53418",,"53314, 53320, 53321, 53322, 53323, 53324, 53325, 53326, 53327, 53344, 53414, 53415, 53416, 53417, 53418, 53419, 53424, 53442, 53444, 53446","53314, 53315, 53316, 53317, 53318, 53320, 53321, 53322, 53323, 53324, 53325, 53326, 53327, 53335, 53336, 53337, 53340, 53341, 53342, 53343, 53344, 53351, 53355, 53356, 53366, 53367, 53378, 53379, 53380, 53383, 53384, 53386, 53388, 53403, 53404, 53406, 53408, 53409, 53411, 53412, 53414, 53415, 53416, 53417, 53418, 53419, 53420, 53421, 53422, 53423, 53424, 53425, 53426, 53427, 53428, 53429, 53430, 53431, 53432, 53434, 53435, 53436, 53439, 53441, 53442, 53443, 53444, 53446, 53452, 53462, 53474, 53475","53320, 53321, 53322, 53323, 53324, 53325, 53326, 53327, 53414, 53415, 53416, 53417, 53418","53320, 53321, 53322, 53323, 53324, 53325, 53326, 53327, 53414, 53415, 53416, 53417, 53418","53327, 53331, 53336, 53337, 53338, 53386, 53411, 53415, 53416, 53417, 53418, 53421, 53422, 53426, 53427, 53428, 53441, 53442",,"53320, 53321, 53322, 53323, 53324, 53325, 53326, 53327","53320, 53321, 53322, 53323, 53324, 53325, 53326, 53327, 53414, 53415, 53416, 53417, 53418","53320, 53321, 53322, 53323, 53324, 53325, 53326, 53327, 53414, 53415, 53416, 53417, 53418, 53419, 53424, 53425, 53429, 53442",
"53355",,,"53388, 53412","53314, 53321, 53325, 53329, 53335, 53337, 53340, 53341, 53342, 53343, 53344, 53351, 53356, 53366, 53367, 53378, 53379, 53380, 53383, 53384, 53386, 53388, 53403, 53404, 53406, 53408, 53409, 53411, 53412, 53415, 53417, 53419, 53424, 53434, 53436, 53439, 53441, 53442, 53443, 53444, 53446, 53452, 53462, 53474, 53475",,,,,,,,
"53907",,,"53905","53905","53905, 53906",,"53845, 53846, 53848, 53849, 53853, 53854, 53858, 53859, 53860, 53861, 53865, 53866, 53870, 53871, 53873, 53874, 53877, 53878, 53882, 53883, 53884, 53885, 53889, 53890, 53891, 53892, 53894, 53895, 53896, 53897, 53898, 53899, 53900, 53901, 53902, 53903, 53904",,,,,
"54101",,,,,,,"54008, 54009, 54018, 54022, 54023, 54024, 54026, 54034, 54062, 54063, 54072, 54089, 54090, 54146, 54152",,,,,
"54347","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54335, 54336, 54337, 54340, 54341, 54342","54325, 54326, 54328, 54329, 54331, 54332, 54336, 54337, 54341, 54342","54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54335, 54336, 54337, 54340, 54341, 54342","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54335, 54336, 54337, 54340, 54341, 54342","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54335, 54336, 54337, 54340, 54341, 54342","54327, 54328, 54329, 54330, 54331, 54332, 54335, 54336, 54337, 54340, 54341, 54342","54322, 54326, 54329, 54332, 54333, 54337, 54338, 54342, 54343, 54348, 54370, 54371, 54372","54325, 54326, 54327, 54328, 54329, 54336, 54337, 54338, 54341, 54342","54325, 54326, 54328, 54329, 54330, 54331, 54332, 54335, 54336, 54337, 54340, 54341, 54342","54324, 54325, 54326, 54327, 54328, 54329, 54330, 54331, 54332, 54335, 54336, 54337, 54340, 54341, 54342","54325, 54326, 54328, 54329, 54331, 54332, 54336, 54337, 54341, 54342","54341, 54342"
"54527","54530, 54531, 54532, 54533",,"54512, 54523, 54530, 54531, 54532, 54538, 54539, 54545, 54591, 54606, 54611, 54626, 54631, 54645, 54650, 54719, 54724, 54777, 54781, 54800, 54805, 54820, 54824, 54828, 54832, 54836, 54841, 54846, 54850, 54853, 54855, 54857, 54860, 54872, 54999, 55010, 55134, 55329, 55981","54455, 54477, 54478, 54480, 54489, 54502, 54505, 54507, 54509, 54512, 54522, 54523, 54530, 54531, 54532, 54534, 54536, 54538, 54539, 54544, 54545, 54547, 54548, 54549, 54550, 54554, 54556, 54558, 54559, 54560, 54571, 54572, 54590, 54591, 54592, 54593, 54595, 54597, 54605, 54606, 54608, 54609, 54610, 54611, 54612, 54625, 54626, 54628, 54629, 54630, 54631, 54632, 54633, 54644, 54645, 54647, 54648, 54649, 54650, 54651, 54660, 54663, 54666, 54667, 54684, 54694, 54695, 54698, 54702, 54703, 54705, 54706, 54708, 54709, 54710, 54718, 54719, 54721, 54722, 54723, 54724, 54725, 54734, 54738, 54747, 54758, 54777, 54778, 54781, 54783, 54787, 54791, 54794, 54797, 54800, 54802, 54805, 54807, 54812, 54817, 54820, 54822, 54824, 54826, 54828, 54830, 54832, 54834, 54836, 54838, 54841, 54843, 54846, 54847, 54848, 54850, 54851, 54853, 54854, 54855, 54856, 54857, 54858, 54860, 54861, 54862, 54869, 54870, 54872, 54873, 54874, 54876, 54878, 54879, 54880, 54882, 54883, 54887, 54890, 54891, 54894, 54898, 54903, 54913, 54915, 54922, 54931, 54933, 54940, 54947, 54949, 54954, 54960, 54966, 54983, 54984, 54986, 54989, 54991, 54992, 54994, 54996, 54997, 54998, 54999, 55001, 55003, 55005, 55010, 55011, 55021, 55022, 55033, 55035, 55052, 55054, 55065, 55081, 55088, 55102, 55104, 55121, 55127, 55130, 55133, 55134, 55135, 55172, 55173, 55182, 55184, 55219, 55220, 55232, 55233, 55234, 55236, 55237, 55263, 55265, 55266, 55268, 55270, 55271, 55275, 55284, 55285, 55287, 55289, 55291, 55303, 55304, 55305, 55307, 55308, 55310, 55311, 55320, 55322, 55324, 55327, 55328, 55329, 55330, 55376, 55377, 55393, 55406, 55415, 55418, 55419, 55420, 55431, 55432, 55438, 55439, 55459, 55463, 55465, 55467, 55468, 55470, 55471, 55472, 55473, 55491, 55499, 55517, 55518, 55525, 55527, 55541, 55543, 55546, 55547, 55548, 55557, 55628, 55649, 55655, 55657, 55674, 55676, 55687, 55688, 55692, 55695, 55697, 55701, 55703, 55705, 55706, 55708, 55735, 55737, 55738, 55739, 55740, 55742, 55744, 55746, 55748, 55750, 55752, 55754, 55758, 55781, 55798, 55799, 55803, 55806, 55809, 55811, 55824, 55827, 55828, 55830, 55832, 55833, 55834, 55835, 55838, 55841, 55843, 55844, 55846, 55859, 55861, 55920, 55922, 55925, 55926, 55927, 55928, 55932, 55934, 55936, 55939, 55956, 55970, 55981, 55991, 56014, 56017, 56020, 56021, 56023, 56025, 56026, 56032, 56033, 56034, 56077, 56092, 56095, 56097, 56098, 56100, 56101, 56102, 56114, 56129, 56135, 56137, 56139, 56166, 56178, 56188, 56190, 56192, 56194, 56212, 56214, 56234, 56237, 56260, 56261, 56262, 56274, 56275, 56293, 56300, 56310, 56322, 56323, 56337, 56338, 56342, 56344, 56353, 56358, 56368, 56369, 56370, 56372, 56374, 56383","54512, 54523, 54530, 54531, 54532, 54538, 54539, 54999","54530, 54531, 54532",,,,"54530, 54531, 54532",,
"54538",,,"54512, 54523, 54527, 54530, 54539, 54545, 54591, 54606, 54611, 54626, 54631, 54645, 54650, 54719, 54724, 54777, 54781, 54800, 54805, 54820, 54824, 54828, 54832, 54836, 54841, 54846, 54850, 54853, 54855, 54857, 54860, 54872, 54999, 55010, 55134, 55329, 55981","54455, 54477, 54478, 54480, 54489, 54502, 54505, 54507, 54509, 54512, 54522, 54523, 54527, 54530, 54534, 54536, 54539, 54540, 54541, 54542, 54543, 54544, 54545, 54546, 54547, 54548, 54549, 54550, 54551, 54554, 54556, 54558, 54559, 54560, 54571, 54572, 54590, 54591, 54592, 54593, 54595, 54597, 54605, 54606, 54608, 54609, 54610, 54611, 54612, 54625, 54626, 54628, 54629, 54630, 54631, 54632, 54633, 54644, 54645, 54647, 54648, 54649, 54650, 54651, 54660, 54661, 54663, 54664, 54666, 54667, 54684, 54694, 54695, 54698, 54699, 54702, 54703, 54705, 54706, 54708, 54709, 54710, 54718, 54719, 54721, 54722, 54723, 54724, 54725, 54734, 54738, 54747, 54758, 54777, 54778, 54781, 54783, 54787, 54791, 54794, 54797, 54800, 54802, 54805, 54807, 54812, 54817, 54820, 54822, 54824, 54826, 54828, 54830, 54832, 54834, 54836, 54838, 54841, 54843, 54846, 54847, 54848, 54850, 54851, 54853, 54854, 54855, 54856, 54857, 54858, 54860, 54861, 54862, 54863, 54864, 54866, 54869, 54870, 54872, 54873, 54874, 54876, 54878, 54879, 54880, 54882, 54883, 54887, 54890, 54891, 54894, 54898, 54903, 54913, 54915, 54922, 54931, 54933, 54940, 54947, 54949, 54954, 54960, 54966, 54983, 54984, 54986, 54989, 54991, 54992, 54994, 54996, 54997, 54998, 54999, 55001, 55003, 55005, 55006, 55008, 55009, 55010, 55011, 55021, 55022, 55033, 55035, 55052, 55054, 55065, 55081, 55088, 55102, 55104, 55121, 55127, 55130, 55133, 55134, 55135, 55172, 55173, 55182, 55184, 55219, 55220, 55232, 55233, 55234, 55236, 55237, 55263, 55265, 55266, 55268, 55270, 55271, 55275, 55284, 55285, 55287, 55289, 55291, 55303, 55304, 55305, 55307, 55308, 55310, 55311, 55320, 55322, 55324, 55327, 55328, 55329, 55330, 55376, 55377, 55393, 55406, 55415, 55418, 55419, 55420, 55431, 55432, 55438, 55439, 55459, 55463, 55465, 55467, 55468, 55470, 55471, 55472, 55473, 55491, 55499, 55517, 55518, 55525, 55527, 55541, 55543, 55546, 55547, 55548, 55557, 55628, 55649, 55655, 55657, 55674, 55676, 55687, 55688, 55692, 55695, 55697, 55701, 55703, 55705, 55706, 55708, 55735, 55737, 55738, 55739, 55740, 55742, 55744, 55746, 55748, 55750, 55752, 55754, 55758, 55781, 55798, 55799, 55803, 55806, 55809, 55811, 55824, 55827, 55828, 55830, 55832, 55833, 55834, 55835, 55838, 55841, 55843, 55844, 55846, 55859, 55861, 55920, 55922, 55925, 55926, 55927, 55928, 55932, 55934, 55936, 55939, 55956, 55970, 55979, 55981, 55991, 56014, 56017, 56020, 56021, 56023, 56025, 56026, 56032, 56033, 56034, 56077, 56092, 56095, 56097, 56098, 56100, 56101, 56102, 56114, 56129, 56135, 56137, 56139, 56166, 56178, 56188, 56190, 56192, 56194, 56212, 56214, 56234, 56237, 56260, 56261, 56262, 56274, 56275, 56293, 56300, 56310, 56322, 56323, 56337, 56338, 56342, 56344, 56353, 56358, 56368, 56369, 56370, 56372, 56374, 56383","54512, 54523, 54527, 54539, 54999",,"54455, 54477, 54480, 54505, 54506, 54507, 54508, 54509, 54510, 54518, 54522, 54530, 54539, 54541, 54542, 54543, 54544, 54545, 54546, 54548, 54549, 54550, 54569, 54570, 54571, 54593, 54594, 54606, 54611, 54612, 54626, 54628, 54629, 54645, 54694, 54695, 54696, 54697, 54698, 54699, 54700, 54701, 54702, 54703, 54704, 54705, 54706, 54707, 54708, 54709, 54719, 54724, 54725, 54734, 54758, 54778, 54783, 54785, 54787, 54789, 54791, 54792, 54793, 54794, 54795, 54797, 54800, 54801, 54802, 54807, 54812, 54817, 54822, 54826, 54830, 54834, 54836, 54837, 54838, 54841, 54842, 54843, 54847, 54848, 54851, 54854, 54856, 54857, 54858, 54859, 54860, 54861, 54862, 54863, 54864, 54865, 54868, 54869, 54870, 54871, 54872, 54873, 54874, 54876, 54879, 54880, 54882, 54883, 54915, 54933, 54949, 54960, 54983, 54984, 54986, 54989, 54991, 54992, 54994, 54995, 54996, 54997, 54998, 54999, 55001, 55003, 55005, 55008, 55009, 55010, 55011, 55019, 55020, 55021, 55121, 55135, 55328, 55329, 55463, 55464, 55465, 55481, 55703, 55705, 55706, 55735, 55758, 55777, 55779, 55824, 55825, 55826, 55827, 55841, 55843, 55846, 55917, 55918, 55922, 55923, 55924, 55925, 55979, 56012, 56013, 56092, 56105, 56178",,,,"54539",
"54618",,,,,,,"54602, 54603, 54604, 54605, 54638, 54639, 54640, 54641, 54642, 54643, 54644, 54715, 54716, 54717, 54718, 54737, 54738",,,,,
"54800","54804, 54805, 54806, 54807, 54808, 54835, 54836, 54837, 54838, 54839, 54840, 54841, 54842, 54843, 54844","54805","54512, 54523, 54527, 54530, 54538, 54539, 54545, 54591, 54606, 54611, 54626, 54631, 54645, 54650, 54719, 54724, 54777, 54781, 54804, 54805, 54806, 54807, 54808, 54820, 54824, 54828, 54832, 54835, 54836, 54837, 54838, 54839, 54840, 54841, 54842, 54843, 54844, 54846, 54850, 54853, 54855, 54857, 54860, 54872, 54999, 55010, 55134, 55329, 55981","54455, 54477, 54478, 54480, 54489, 54502, 54505, 54507, 54509, 54512, 54522, 54523, 54527, 54530, 54534, 54536, 54538, 54539, 54544, 54545, 54547, 54548, 54549, 54550, 54554, 54556, 54558, 54559, 54560, 54571, 54572, 54590, 54591, 54592, 54593, 54595, 54597, 54605, 54606, 54608, 54609, 54610, 54611, 54612, 54625, 54626, 54628, 54629, 54630, 54631, 54632, 54633, 54644, 54645, 54647, 54648, 54649, 54650, 54651, 54660, 54663, 54666, 54667, 54684, 54694, 54695, 54698, 54702, 54703, 54705, 54706, 54708, 54709, 54710, 54718, 54719, 54721, 54722, 54723, 54724, 54725, 54734, 54738, 54747, 54758, 54777, 54778, 54781, 54782, 54783, 54785, 54786, 54787, 54789, 54790, 54791, 54792, 54793, 54794, 54795, 54796, 54797, 54798, 54802, 54804, 54805, 54806, 54807, 54808, 54809, 54810, 54811, 54812, 54813, 54814, 54815, 54816, 54817, 54818, 54819, 54820, 54821, 54822, 54823, 54824, 54825, 54826, 54827, 54828, 54829, 54830, 54831, 54832, 54833, 54834, 54835, 54836, 54837, 54838, 54839, 54840, 54841, 54842, 54843, 54844, 54845, 54846, 54847, 54848, 54849, 54850, 54851, 54852, 54853, 54854, 54855, 54856, 54857, 54858, 54859, 54860, 54861, 54862, 54867, 54868, 54869, 54870, 54871, 54872, 54873, 54874, 54875, 54876, 54877, 54878, 54879, 54880, 54881, 54882, 54883, 54887, 54890, 54891, 54894, 54898, 54903, 54913, 54915, 54922, 54931, 54933, 54940, 54947, 54949, 54954, 54960, 54966, 54983, 54984, 54986, 54988, 54989, 54991, 54992, 54994, 54995, 54996, 54997, 54998, 54999, 55000, 55001, 55002, 55003, 55004, 55005, 55010, 55011, 55021, 55022, 55033, 55035, 55052, 55054, 55065, 55081, 55088, 55102, 55104, 55121, 55127, 55130, 55133, 55134, 55135, 55172, 55173, 55182, 55184, 55219, 55220, 55232, 55233, 55234, 55236, 55237, 55263, 55265, 55266, 55268, 55270, 55271, 55275, 55284, 55285, 55287, 55289, 55291, 55303, 55304, 55305, 55307, 55308, 55310, 55311, 55320, 55322, 55324, 55327, 55328, 55329, 55330, 55376, 55377, 55393, 55406, 55415, 55418, 55419, 55420, 55431, 55432, 55438, 55439, 55459, 55463, 55465, 55467, 55468, 55470, 55471, 55472, 55473, 55491, 55499, 55517, 55518, 55525, 55527, 55541, 55543, 55546, 55547, 55548, 55557, 55628, 55649, 55655, 55657, 55674, 55676, 55687, 55688, 55692, 55695, 55697, 55701, 55703, 55705, 55706, 55708, 55735, 55737, 55738, 55739, 55740, 55742, 55744, 55746, 55748, 55750, 55752, 55754, 55758, 55781, 55798, 55799, 55803, 55806, 55809, 55811, 55824, 55827, 55828, 55830, 55832, 55833, 55834, 55835, 55838, 55841, 55843, 55844, 55846, 55859, 55861, 55920, 55922, 55925, 55926, 55927, 55928, 55932, 55934, 55936, 55939, 55956, 55970, 55981, 55991, 56014, 56017, 56020, 56021, 56023, 56025, 56026, 56032, 56033, 56034, 56077, 56092, 56095, 56097, 56098, 56100, 56101, 56102, 56114, 56129, 56135, 56137, 56139, 56166, 56178, 56188, 56190, 56192, 56194, 56212, 56214, 56234, 56237, 56260, 56261, 56262, 56274, 56275, 56293, 56300, 56310, 56322, 56323, 56337, 56338, 56342, 56344, 56353, 56358, 56368, 56369, 56370, 56372, 56374, 56383","54777, 54781, 54782, 54783, 54785, 54786, 54787, 54789, 54790, 54791, 54792, 54793, 54794, 54795, 54796, 54797, 54798, 54804, 54805, 54806, 54807, 54808, 54809, 54810, 54811, 54812, 54813, 54814, 54815, 54816, 54817, 54818, 54819, 54820, 54821, 54822, 54823, 54824, 54825, 54826, 54827, 54828, 54829, 54830, 54831, 54832, 54833, 54834, 54835, 54836, 54837, 54838, 54839, 54840, 54841, 54842, 54843, 54844, 54845, 54846, 54847, 54848, 54849, 54850, 54851, 54852, 54853, 54854, 54855, 54856, 54857, 54858, 54859, 54860, 54861, 54862, 54867, 54868, 54869, 54870, 54871, 54872, 54873, 54874, 54875, 54876, 54877, 54878, 54879, 54880, 54881, 54882, 54883, 54988, 54989, 54999, 55000, 55001, 55002, 55003, 55004, 55005, 55010, 55011",,"54455, 54477, 54480, 54505, 54506, 54507, 54530, 54538, 54539, 54544, 54545, 54546, 54593, 54594, 54645, 54694, 54695, 54702, 54703, 54706, 54707, 54708, 54709, 54734, 54758, 54778, 54783, 54794, 54797, 54802, 54817, 54822, 54826, 54830, 54834, 54836, 54837, 54838, 54841, 54842, 54843, 54847, 54848, 54851, 54854, 54856, 54858, 54861, 54862, 54869, 54870, 54873, 54874, 54876, 54915, 54933, 54949, 54960, 54983, 54984, 54986, 54991, 54992, 54994, 54995, 54996, 54997, 54998, 54999, 55010, 55011, 55121, 55135, 55328, 55329, 55463, 55464, 55465, 55481, 55705, 55706, 55735, 55758, 55777, 55824, 55825, 55826, 55827, 55843, 55846, 55922, 55923, 55924, 55925, 56012, 56013, 56092, 56105, 56178",,"54804, 54805, 54806, 54807","54781, 54782, 54783, 54785, 54786, 54787, 54789, 54790, 54791, 54792, 54793, 54794, 54795, 54796, 54797, 54798, 54804, 54805, 54806, 54807, 54808, 54809, 54810, 54811, 54812, 54813, 54814, 54815, 54816, 54817, 54818, 54819, 54820, 54821, 54822, 54823, 54824, 54825, 54826, 54827, 54828, 54829, 54830, 54831, 54832, 54833, 54834, 54835, 54836, 54837, 54838, 54839, 54840, 54841, 54842, 54843, 54844, 54845, 54846, 54847, 54848, 54849, 54850, 54851, 54852, 54853, 54854, 54855, 54856, 54857, 54858, 54859, 54860, 54861, 54862, 54867, 54868, 54869, 54870, 54871, 54872, 54873, 54874, 54875, 54876, 54877, 54878, 54879, 54880, 54881, 54882, 54883, 54988, 54989, 54999, 55000, 55001, 55002, 55003, 55004, 55005, 55010, 55011",,"54805, 54806"
