change_id,num_change,ccfinder,cloneworks,conqat,deckard,duplo,iclones,nicad5,simcad,simian
43805,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43806,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43807,10,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43808,2,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
43809,10,1.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00
43810,10,1.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00
43811,9,1.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00
43812,10,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00
43813,10,0.90,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00
43814,10,0.90,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00
43815,10,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00
43816,10,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00
43817,11,0.91,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00
43818,11,0.91,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00
43825,13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43831,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
43832,4,0.00,0.00,0.75,0.00,0.50,0.75,0.00,0.00,0.75
43833,10,0.20,0.60,0.30,0.50,0.00,0.30,0.00,0.20,0.30
43834,14,0.14,0.71,0.21,0.36,0.00,0.21,0.00,0.14,0.21
43837,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43841,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43842,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43848,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43849,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43862,13,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43864,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43866,21,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43867,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43868,4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43869,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43870,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43871,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43876,18,0.39,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43877,18,0.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43878,24,0.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43879,20,0.35,0.95,0.10,0.00,0.00,0.00,0.00,0.00,0.00
43880,22,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43881,19,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43882,20,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43883,24,0.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43884,24,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43885,19,0.21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43886,20,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43887,23,0.13,0.96,0.09,0.00,0.00,0.00,0.00,0.00,0.00
43889,15,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43890,11,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43891,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43893,22,0.05,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43894,26,0.27,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43895,19,0.32,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43896,24,0.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43897,21,0.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43898,2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
43900,12,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43901,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43903,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
43904,4,0.00,0.00,0.75,0.00,0.50,0.75,0.00,0.00,0.75
43905,12,0.17,0.67,0.25,0.42,0.00,0.25,0.00,0.17,0.25
43906,16,0.13,0.75,0.19,0.31,0.00,0.19,0.00,0.13,0.19
43933,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43934,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43935,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43936,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43940,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43944,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43946,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43947,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43954,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43955,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43956,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43959,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43960,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43965,1,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
43966,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43967,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43968,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43970,1,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
43972,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43973,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43976,7,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
43977,7,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43990,6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43993,5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43996,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43997,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44017,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44020,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44023,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44027,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44028,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44037,2,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00
44039,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44055,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44056,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44060,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44071,4,0.75,0.75,0.75,0.25,0.50,0.75,0.25,0.25,0.75
44072,5,0.60,0.80,0.60,0.20,0.40,0.60,0.20,0.20,0.60
44073,3,1.00,0.67,1.00,0.33,0.00,1.00,0.00,0.33,1.00
44075,5,0.60,0.80,0.60,0.20,0.40,0.60,0.20,0.20,0.60
44076,6,0.50,1.00,0.50,0.17,0.33,0.50,0.17,0.17,0.50
44077,4,0.75,0.50,0.75,0.25,0.00,0.75,0.00,0.25,0.75
44080,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44081,4,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44085,4,1.00,0.50,1.00,0.00,0.50,1.00,0.50,0.50,1.00
44086,5,0.80,0.60,0.80,0.00,0.40,0.80,0.40,0.40,0.80
44087,4,1.00,0.25,1.00,0.00,0.00,1.00,0.25,0.25,1.00
44088,4,1.00,0.25,1.00,0.25,0.00,1.00,0.25,0.25,1.00
44099,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44101,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44102,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44109,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44110,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44111,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44115,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44124,3,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00
44125,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44134,1,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00
44138,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44139,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44140,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44144,1,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00
44146,4,1.00,0.50,1.00,0.00,0.50,1.00,0.50,0.50,1.00
44147,5,0.80,0.60,0.80,0.00,0.40,0.80,0.40,0.40,0.80
44148,4,1.00,0.25,1.00,0.00,0.00,1.00,0.25,0.25,1.00
44149,4,1.00,0.25,1.00,0.25,0.00,1.00,0.25,0.25,1.00
44151,1,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
44152,1,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
44171,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44172,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44186,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44188,2,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00
44197,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44198,3,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00
44224,4,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.50
44225,4,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
44227,4,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.50
44228,4,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
44231,4,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.50
44232,4,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
44235,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44236,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44237,6,0.00,1.00,0.00,0.00,0.00,0.17,0.67,0.17,0.00
44239,3,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
44240,5,0.00,0.60,0.00,0.40,0.00,0.20,0.60,0.20,0.00
44243,3,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
44244,3,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
44250,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44251,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44268,3,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
44269,3,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
44270,3,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
44271,3,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
44272,3,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
44273,3,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
44301,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44304,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44308,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44309,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44310,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44311,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44313,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44314,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44315,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44331,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44333,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44348,12,0.00,0.58,0.50,0.33,0.00,0.25,0.50,0.08,0.17
44349,12,0.00,0.58,0.50,0.33,0.00,0.25,0.50,0.08,0.17
44350,10,0.00,0.60,0.00,0.40,0.00,0.20,0.50,0.00,0.00
44351,13,0.00,0.46,0.46,0.31,0.00,0.15,0.38,0.00,0.15
44352,10,0.00,0.60,0.60,0.00,0.00,0.20,0.50,0.00,0.20
44353,17,0.00,0.82,0.00,0.35,0.00,0.00,0.41,0.00,0.00
44354,8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44355,8,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44356,14,0.00,0.64,0.71,0.00,0.00,0.21,0.50,0.14,0.29
44357,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44358,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44359,8,0.00,0.38,0.00,0.75,0.00,0.00,0.00,0.00,0.00
44360,15,0.00,0.53,0.07,0.33,0.00,0.07,0.47,0.00,0.07
44361,6,0.00,0.83,0.17,0.00,0.00,0.17,0.00,0.00,0.17
44362,6,0.00,0.83,0.17,0.00,0.00,0.17,0.00,0.00,0.17
44363,8,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44364,11,0.00,0.00,0.73,0.64,0.00,0.00,0.00,0.00,0.00
44365,12,0.00,0.33,0.58,0.42,0.00,0.00,0.00,0.00,0.08
44366,6,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44367,5,0.00,0.80,0.00,0.20,0.00,0.00,0.00,0.00,0.00
44368,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44369,2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
44370,6,0.00,0.00,0.33,0.83,0.00,0.00,0.00,0.00,0.00
44372,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44373,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44376,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44396,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44397,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44430,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44431,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44432,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44438,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44441,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44445,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44467,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44474,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44478,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44479,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44483,2,0.00,0.00,0.00,1.00,0.00,0.50,0.00,0.00,0.50
44485,1,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00
44494,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44495,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44496,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44498,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44501,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44530,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44547,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44567,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44588,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44591,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
44592,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
44597,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44598,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44599,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44604,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44616,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44621,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44622,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44645,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44646,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44647,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44648,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44649,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44650,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44658,6,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44659,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44661,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44672,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44679,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44708,2,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
44709,2,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
44713,1,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
44714,2,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
44715,2,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
44719,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44722,2,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
44723,1,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
44724,1,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
44726,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44730,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44732,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
44733,4,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.25,0.50
44735,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
44736,4,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.25,0.50
44741,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44746,1,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
44783,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44784,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44796,2,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44797,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
44798,2,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.50,0.00
44800,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44801,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44802,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44803,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44804,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44805,10,0.00,0.90,0.10,0.10,0.00,0.00,0.20,0.20,0.10
44806,9,0.00,1.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00
44807,9,0.00,1.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
44808,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44809,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44810,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44811,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44812,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44813,9,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44814,9,0.00,1.00,0.11,0.00,0.00,0.00,0.22,0.22,0.11
44815,9,0.00,1.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00
44816,9,0.00,1.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
44817,9,0.00,1.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00
44855,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
44857,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
44858,1,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44862,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
44875,1,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44876,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44879,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44880,3,0.00,0.67,0.00,0.67,0.00,0.00,0.00,0.00,0.00
44881,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44883,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44884,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44893,3,0.00,0.67,0.00,0.67,0.00,0.00,0.00,0.00,0.00
44894,2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44898,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
44899,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
44900,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44939,13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44940,13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44941,13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44942,13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44943,8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44944,17,0.59,0.24,0.00,0.94,0.00,0.24,0.24,0.24,0.12
44945,17,0.59,0.24,0.00,0.94,0.00,0.24,0.24,0.24,0.12
44946,13,0.77,0.31,0.00,0.54,0.00,0.31,0.31,0.31,0.15
44947,13,0.77,0.31,0.00,0.54,0.00,0.31,0.31,0.31,0.15
44948,18,0.56,0.22,0.00,0.94,0.00,0.22,0.22,0.22,0.11
44949,17,0.59,0.24,0.00,0.94,0.00,0.24,0.24,0.24,0.12
44950,16,0.63,0.25,0.00,0.81,0.00,0.25,0.25,0.25,0.13
44951,17,0.59,0.24,0.00,0.82,0.00,0.24,0.24,0.24,0.12
44952,17,0.71,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00
44953,17,0.71,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00
44954,8,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44955,16,0.50,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00
44956,16,0.75,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00
44957,17,0.71,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.00
44961,10,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44963,10,1.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00
44964,10,1.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
44965,9,1.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00
44966,10,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44967,10,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00
44968,9,1.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00
44969,10,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00
44970,10,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00
44971,10,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00
44972,10,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44998,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
44999,10,0.00,0.10,0.00,0.90,0.00,0.00,0.00,0.00,0.00
45000,11,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45001,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45002,10,0.70,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00
45003,13,0.46,0.85,0.00,0.54,0.00,0.00,0.00,0.00,0.00
45004,16,0.25,0.69,0.00,0.63,0.00,0.00,0.00,0.00,0.00
45005,18,0.39,0.61,0.39,0.50,0.00,0.00,0.00,0.00,0.00
45006,18,0.22,0.61,0.28,0.61,0.00,0.00,0.00,0.00,0.00
45007,17,0.29,0.65,0.41,0.59,0.00,0.00,0.00,0.00,0.00
45008,5,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45009,13,0.38,0.85,0.15,0.00,0.00,0.00,0.00,0.00,0.00
45010,2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
45012,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45016,12,0.00,0.92,0.17,0.00,0.00,0.00,0.00,0.00,0.00
45017,6,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00,0.00
45018,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
45023,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45025,11,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45026,18,0.00,0.61,0.39,0.61,0.00,0.00,0.00,0.00,0.00
