change_id,num_change,ccfinder,cloneworks,conqat,deckard,duplo,iclones,nicad5,simcad,simian
55304,195,0.112820513,0.507692308,0,0.523076923,0.025641026,0,0,0,0
55305,263,0.08365019,0.730038023,0.011406844,0.33460076,0.019011407,0.011406844,0.011406844,0.011406844,0.022813688
55306,22,1,0,0,0,0.227272727,0,0,0,0.272727273
55307,179,0.122905028,0.916201117,0,0,0,0,0,0,0.033519553
55308,257,0.085603113,0.743190661,0.011673152,0.326848249,0,0.011673152,0.011673152,0.011673152,0.023346304
55309,41,0.463414634,0,0,0.634146341,0,0,0,0,0.146341463
55310,196,0.096938776,0.87244898,0,0.132653061,0,0,0,0,0.030612245
55311,135,0.140740741,0.8,0,0.192592593,0,0,0,0,0
55320,232,0.012931034,0.961206897,0.017241379,0.11637931,0,0,0.012931034,0.034482759,0
55321,3,1,0,0,0,0,0,0,0,0
55322,134,0.029850746,0.985074627,0.02238806,0,0,0.007462687,0.02238806,0.044776119,0
55324,178,0.011235955,1,0.050561798,0,0,0,0.016853933,0.033707865,0
55325,2,1,0,0,0,0,0,0,0,0
55326,2,1,0,0,0,0,0,0,0,0
55327,149,0.020134228,0.993288591,0.020134228,0,0,0.006711409,0.020134228,0.040268456,0
55328,320,0,0.684375,0.003125,0.55625,0,0,0,0.00625,0
55329,246,0.004065041,0.723577236,0.004065041,0.504065041,0,0.004065041,0,0.020325203,0
55330,127,0,1,0,0,0,0,0,0,0
55331,4,0,1,0,0,0,0,0,0,0
55376,87,0,0.75862069,0,0.275862069,0,0,0,0,0
55377,202,0,0.905940594,0,0.118811881,0,0,0,0,0
55378,24,0,0,0,1,0,0,0,0,0
55379,35,0,0.342857143,0,0.685714286,0,0,0,0,0
55380,241,0,1,0,0,0,0,0,0,0
55382,244,0,1,0,0,0,0,0,0,0
55383,230,0,1,0,0,0,0,0,0,0
55390,22,0,0,0,1,0,0,0,0,0
55391,44,0,0,0,1,0,0,0,0,0
55392,44,0,0,0,1,0,0,0,0,0
55393,119,0,0.697478992,0,0.369747899,0,0,0,0,0
55394,44,0,0,0,1,0,0,0,0,0
55395,15,0,0,0,1,0,0,0,0,0
55396,228,0,0.942982456,0,0.065789474,0,0,0,0,0
55397,15,0,0,0,1,0,0,0,0,0
55402,38,0,0,0,1,0,0,0,0,0
55403,38,0,0,0,1,0,0,0,0,0
55404,38,0,0,0,1,0,0,0,0,0
55405,38,0,0,0,1,0,0,0,0,0
55406,336,0,0.895833333,0,0.116071429,0,0,0,0.00297619,0
55414,15,0,0,0,1,0,0,0,0,0
55415,37,0,0.675675676,0,0.405405405,0,0,0,0,0
55416,15,0,0,0,1,0,0,0,0,0
55417,15,0,0,0,1,0,0,0,0,0
55418,98,0,0.908163265,0,0.153061224,0,0,0,0,0
55419,130,0,0.884615385,0,0.207692308,0,0,0,0,0
55420,42,0,1,0,0,0,0,0,0,0
55427,34,0,0,0,1,0,0,0,0,0
55428,34,0,0,0,1,0,0,0,0,0
55429,36,0,0,0,1,0,0,0,0,0
55430,36,0,0,0,1,0,0,0,0,0
55431,69,0,0.52173913,0,0.52173913,0,0,0,0,0
55432,69,0,0.52173913,0,0.52173913,0,0,0,0,0
55438,1,0,1,0,0,0,0,0,0,0
55439,128,0,0.7578125,0,0.3515625,0,0,0,0,0
55440,45,0,0,0,1,0,0,0,0,0
55441,72,0,0.486111111,0,0.625,0,0,0,0,0
55442,45,0,0,0,1,0,0,0,0,0
55453,3,0,0,0,1,0,0,0,0,0
55454,3,0,0,0,1,0,0,0,0,0
55459,82,0,1,0,0,0,0,0,0,0
55462,2,0,0,1,0,0,0,0,0,0
55463,151,0,0.476821192,0,0.662251656,0,0,0,0,0
55464,100,0,0,0,1,0,0,0,0,0
55465,218,0,0.706422018,0,0.47706422,0,0,0,0,0
55466,24,0,0,0,1,0,0,0,0,0
55467,164,0,0.896341463,0,0.158536585,0,0,0,0,0
55468,179,0,0.888268156,0,0.156424581,0,0,0,0,0
55469,49,0,1,0,0,0,0,0,0,0
55470,64,0,1,0,0,0,0,0,0,0
55471,70,0,1,0,0,0,0,0,0,0
55472,87,0,0.528735632,0,0.597701149,0,0,0,0,0
55473,107,0,0.355140187,0,0.775700935,0,0,0,0,0
55474,83,0,0,0,1,0,0,0,0,0
55475,35,0,0,0,1,0,0,0,0,0
55480,7,0,1,0,0,0,0,0,0,0
55481,93,0,0.075268817,0,0.946236559,0,0,0,0,0
55482,12,0,0,0,1,0,0,0,0,0
55483,12,0,0,0,1,0,0,0,0,0
55485,6,0,1,0,0,0,0,0,0,0
55491,168,0,0.80952381,0.011904762,0.291666667,0,0,0,0,0
55499,2,0,1,0,0,0,0,0,0,0
55501,9,0,1,0,0,0,0,0,0,0
55509,39,0,0,0,1,0,0,0,0,0
55510,39,0,0,0,1,0,0,0,0,0
55511,39,0,0,0,1,0,0,0,0,0
55512,39,0,0,0,1,0,0,0,0,0
55513,39,0,0,0,1,0,0,0,0,0
55516,23,0,0.347826087,0,0.652173913,0,0,0,0,0
55517,29,0,0.448275862,0,0.517241379,0,0,0,0,0.034482759
55518,13,0,1,0,0,0,0,0,0,0
55520,8,0,1,0,0,0,0,0,0,0
55523,5,0,1,0,0,0,0,0,0,0
55524,6,0,0.833333333,0,0,0,0,0,0,0.166666667
55525,5,0,1,0,0,0,0,0,0,0
55526,69,0,0.057971014,0,0.985507246,0,0,0,0,0
55527,55,0,1,0,0,0,0,0,0,0
55535,35,0,0,0,1,0,0,0,0,0
55536,30,0,0,0,1,0,0,0,0,0
55537,30,0,0,0,1,0,0,0,0,0
55538,30,0,0,0,1,0,0,0,0,0
55539,4,0,0,0,1,0,0,0,0,0
55540,6,0,0,0,1,0,0,0,0,0
55541,19,0,0.894736842,0,0.210526316,0,0,0,0,0
55542,4,0,0,0,1,0,0,0,0,0
55543,25,0,0.76,0,0.24,0,0,0,0,0
55544,6,0,0,0,1,0,0,0,0,0
55546,69,0,0.391304348,0,0.666666667,0,0,0,0,0
55547,35,0,1,0,0,0,0,0,0,0
55548,22,0,1,0,0,0,0,0,0,0
55556,1,0,0,0,1,0,0,0,0,0
55557,85,0,1,0,0.011764706,0,0,0,0,0
55567,7,0,0,0,1,0,0,0,0,0
55568,251,0,1,0,0,0,0,0,0,0
55596,37,0,0,0,1,0,0,0,0,0
55597,65,0.430769231,0,0,0.569230769,0,0,0,0,0
55598,65,0.430769231,0,0,0.569230769,0,0,0,0,0
55599,28,1,0,0,0,0,0,0,0,0
55600,28,1,0,0,0,0,0,0,0,0
55601,28,1,0,0,0,0,0,0,0,0
55602,28,1,0,0,0,0,0,0,0,0
55603,70,0.4,0.642857143,0,0,0,0.042857143,0,0.042857143,0
55604,95,0.294736842,0.736842105,0,0,0,0.031578947,0,0.031578947,0
55612,35,0,0,0,1,0,0,0,0,0
55613,35,0,0,0,1,0,0,0,0,0
55614,35,0,0,0,1,0,0,0,0,0
55619,30,0,1,0,0,0,0,0,0,0
55622,80,0,0.9375,0,0,0.0625,0,0,0,0
55623,30,1,0,0,0,0,0,0,0,0
55624,255,0.117647059,0.890196078,0,0,0,0,0,0,0.047058824
55625,32,0.9375,0,0,0,0,0,0,0,0.375
55626,32,0.9375,0,0,0,0,0,0,0,0.375
55627,32,0.9375,0,0,0,0,0,0,0,0.375
55628,236,0.127118644,0.881355932,0,0,0,0.016949153,0,0.016949153,0.050847458
55629,12,0,0,0,0,0,0,0,0,1
55630,76,0,1,0,0,0,0,0,0,0
55638,3,0,0,0,1,0,0,0,0,0
55643,3,0,1,0,0,0,0,0,0,0
55644,24,1,0,0,0,0,0,0,0,0
55645,24,1,0,0,0,0,0,0,0,0
