"change_id","ccfinder","cloneworks_type1","cloneworks_type2blind","cloneworks_type3pattern","cloneworks_type3token","conqat","deckard","duplo","iclones","nicad5","simcad","simian"
"48941",,,,,"48939",,,,,,,
"49309",,"49313, 49329","49313, 49317, 49329, 49341, 49343, 49345","49099, 49107, 49140, 49146, 49157, 49159, 49176, 49192, 49215, 49225, 49248, 49254, 49268, 49303, 49305, 49311, 49313, 49315, 49317, 49327, 49329, 49336, 49337, 49339, 49341, 49343, 49345, 49349, 49351, 49375","49313, 49329",,,,,,,
"49327",,,"49349, 49351","49099, 49107, 49140, 49146, 49157, 49159, 49176, 49192, 49215, 49225, 49248, 49254, 49268, 49303, 49305, 49309, 49311, 49313, 49315, 49317, 49329, 49336, 49337, 49339, 49341, 49343, 49345, 49349, 49351, 49375","49349, 49351",,"49157, 49285, 49286, 49349, 49350, 49351, 49352",,,,,
"49371",,,,,,,"49157",,,,,
"49765",,,"49768","49558, 49564, 49570, 49575, 49583, 49592, 49609, 49618, 49634, 49637, 49640, 49641, 49648, 49652, 49654, 49656, 49658, 49662, 49668, 49670, 49674, 49676, 49691, 49692, 49694, 49703, 49705, 49711, 49719, 49723, 49738, 49739, 49741, 49745, 49760, 49768","49768",,,,,,"49768","49757, 49758, 49759, 49760, 49761"
"50156",,,,"50157, 50159, 50160, 50161, 50162, 50163, 50164","50159, 50160, 50161, 50162, 50163, 50164",,"50162, 50163",,"50160, 50161, 50162","50159, 50160, 50161, 50162, 50163, 50164","50162, 50163",
"50215",,,,,,,"50222, 50223, 50266",,,,,
"50223",,,,"50167, 50168, 50169, 50170, 50171, 50174, 50175, 50176, 50177, 50178, 50180, 50183, 50203, 50204, 50224, 50225, 50226, 50227, 50229, 50230, 50232, 50233, 50234, 50235, 50236, 50237, 50238, 50244, 50250, 50253, 50257, 50258, 50259, 50260, 50261, 50262, 50275, 50276, 50279, 50280, 50281, 50282, 50297, 50314, 50319, 50335, 50363, 50364, 50376, 50378, 50401","50229, 50230","50229","50167, 50214, 50215, 50216, 50225, 50227, 50229, 50230, 50234, 50248, 50249, 50250, 50253, 50266, 50273",,,"50229, 50230",,
"50539",,,,,,,"50471, 50472, 50756",,,,,
"50726",,,,"50705, 50706, 50707, 50708, 50709, 50710, 50711, 50712, 50713, 50714, 50715, 50716, 50717, 50718, 50719, 50720, 50721, 50722, 50723, 50724, 50725","50705, 50706, 50707, 50708, 50709, 50710, 50711, 50712, 50713, 50714, 50715, 50716, 50717, 50718, 50719, 50720, 50721, 50722, 50723, 50724, 50725",,,,,,,
"50923",,,,,,,"50887, 51077",,,,,
"51509",,,,"51473, 51475, 51477, 51479, 51483, 51505, 51506, 51507, 51510, 51520, 51531, 51533, 51535",,,,,,,,
"51618",,,,"51619, 51620, 51621","51619","51619",,,,"51619",,
"52714",,,,,,,"52688, 52689, 52697, 52698, 52705, 52706, 52712, 52713",,,,,
"53197",,,,,,,"53093",,,,,
"53526",,,,,,,,,,,,"53439, 53440"
"53838",,,,,"53841, 53842, 53843, 53844, 53845, 53846, 53847, 53848, 53849, 53850",,,,,,,
"43294",,,,"43296, 43308, 43309, 43310, 43332, 43333, 43339, 43340, 43343, 43357, 43385, 43408, 43416, 43420, 43421, 43423, 43433, 43440",,,"43330, 43331, 43332, 43333, 43383, 43407, 43408, 43415, 43425",,,,"43395, 43396",
"43558",,,,"43442, 43454, 43457, 43465, 43483, 43488, 43490, 43502, 43523, 43528, 43541, 43553, 43554, 43566, 43570, 43592, 43601, 43602, 43612, 43620, 43624, 43628, 43635, 43637, 43640, 43641, 43642, 43651, 43658, 43663, 43666, 43667",,,,,,,,
"43620",,,"43612, 43635, 43637","43442, 43454, 43457, 43465, 43483, 43488, 43490, 43502, 43523, 43528, 43541, 43553, 43554, 43558, 43559, 43566, 43570, 43592, 43601, 43602, 43612, 43624, 43628, 43635, 43637, 43640, 43641, 43642, 43651, 43658, 43663, 43666, 43667","43603, 43606, 43607, 43612, 43618, 43623, 43624, 43630, 43633, 43635, 43637",,,,,,,
"44521",,,"44444","44444, 44448, 44525","44444",,"44266",,,"44444, 44448, 44525","44444",
"45837",,,,,,,"45816, 45817, 45820, 45821, 45824, 45825, 45826, 45827, 45828, 45829, 45832, 45833, 45840, 45841, 45842, 45843, 45844, 45845",,,,,
"46834",,,,"46711, 46716, 46720, 46727, 46728, 46733, 46734, 46741, 46746, 46765, 46772, 46776, 46785, 46788, 46792, 46793, 46794, 46809, 46810, 46813, 46815, 46816, 46822, 46825, 46828, 46829, 46830, 46835, 46845, 46847, 46848, 46849, 46851, 46854, 46855, 46860, 46867, 46870, 46701, 46872, 46873",,,,,,,,
"46964",,,,,,,"46881, 46916, 46917, 46928, 46939, 46943, 46944, 46945, 46946, 46948, 46949, 46950, 46961, 46971, 46979, 46980",,,,,
"48052","48121, 48122, 48136, 48137, 48138, 48140, 48141, 48142, 48154, 48155, 48156, 48157, 48158, 48159, 48174, 48175, 48176, 48177, 48181, 48240, 48241, 48253, 48280, 48281, 48323, 48324, 48343, 48344, 48345, 48346, 48347, 48354, 48355",,,"48006, 48007, 48008, 48009, 48010, 48011, 48012, 48013, 48014, 48015, 48016, 48017, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48026, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48042, 48043, 48044, 48045, 48046, 48047, 48048, 48049, 48050, 48051, 48053, 48054, 48055, 48056, 48057, 48058, 48059, 48060, 48061, 48062, 48063, 48064, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48077, 48078, 48079, 48080, 48081, 48082, 48083, 48084, 48085, 48086, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48098, 48099, 48100, 48101, 48102, 48103, 48104, 48105, 48106, 48107, 48108, 48109, 48110, 48111, 48112, 48113, 48114, 48115, 48116, 48117, 48118, 48119, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48127, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48135, 48136, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48144, 48145, 48146, 48147, 48148, 48149, 48150, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48162, 48163, 48164, 48165, 48166, 48167, 48168, 48169, 48170, 48171, 48172, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48180, 48181, 48182, 48183, 48184, 48185, 48186, 48187, 48188, 48189, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48201, 48202, 48203, 48204, 48205, 48206, 48207, 48208, 48209, 48210, 48211, 48212, 48213, 48214, 48215, 48216, 48217, 48218, 48219, 48220, 48221, 48222, 48223, 48224, 48225, 48226, 48227, 48228, 48229, 48230, 48231, 48232, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48256, 48257, 48258, 48259, 48260, 48261, 48262, 48263, 48264, 48265, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48276, 48277, 48278, 48279, 48280, 48281, 48282, 48283, 48284, 48285, 48286, 48287, 48288, 48289, 48290, 48291, 48292, 48293, 48294, 48295, 48296, 48297, 48298, 48299, 48300, 48301, 48302, 48303, 48304, 48305, 48306, 48307, 48308, 48309, 48310, 48311, 48312, 48313, 48314, 48315, 48316, 48317, 48318, 48319, 48320, 48321, 48322, 48323, 48324, 48325, 48326, 48327, 48328, 48329, 48330, 48331, 48332, 48333, 48334, 48335, 48336, 48337, 48338, 48339, 48340, 48341, 48342, 48343, 48344, 48345, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48359, 48360, 48361, 48362, 48363, 48364, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48378, 48379, 48380, 48381, 48382, 48383, 48384, 48385, 48386, 48387, 48388, 48389, 48390, 48391, 48392, 48393, 48394, 48395, 48396, 48397, 48398, 48399, 48400, 48401, 48402, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48412, 48413, 48414, 48415, 48416, 48417, 48418, 48419, 48420, 48421, 48422, 48423, 48424, 48425, 48426, 48427, 48428, 48429, 48430, 48431, 48432, 48433, 48434, 48435, 48436, 48437, 48438, 48439, 48440, 48441, 48442, 48443, 48444, 48445, 48446, 48447, 48448, 48449, 48450, 48451",,,"48006, 48012, 48013, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48044, 48045, 48046, 48047, 48049, 48050, 48051, 48054, 48059, 48060, 48061, 48062, 48063, 48064, 48067, 48068, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48078, 48079, 48080, 48081, 48083, 48084, 48085, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48106, 48107, 48108, 48111, 48112, 48113, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48128, 48129, 48130, 48135, 48136, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48146, 48147, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48163, 48164, 48165, 48166, 48167, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48181, 48182, 48183, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48206, 48207, 48208, 48209, 48210, 48211, 48213, 48214, 48215, 48216, 48218, 48219, 48229, 48230, 48231, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48258, 48259, 48260, 48262, 48263, 48264, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48279, 48280, 48281, 48282, 48283, 48284, 48290, 48291, 48292, 48293, 48294, 48295, 48298, 48299, 48300, 48302, 48303, 48304, 48305, 48307, 48308, 48309, 48310, 48311, 48316, 48317, 48318, 48319, 48321, 48322, 48323, 48324, 48325, 48327, 48328, 48329, 48330, 48331, 48332, 48334, 48335, 48336, 48337, 48338, 48339, 48342, 48343, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48361, 48362, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48380, 48381, 48382, 48383, 48384, 48385, 48390, 48391, 48392, 48393, 48395, 48396, 48397, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48415, 48416, 48417, 48418, 48419, 48420, 48421, 48422, 48423, 48425, 48427, 48430, 48437, 48438, 48441, 48442, 48443, 48444, 48447, 48448, 48449, 48450, 48451",,,,,
"48136","48041, 48051, 48052, 48121, 48122, 48123, 48141, 48142, 48143, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48173, 48174, 48175, 48176, 48177, 48181, 48240, 48241, 48242, 48252, 48253, 48254, 48262, 48280, 48281, 48282, 48283, 48322, 48323, 48324, 48347, 48353, 48354, 48355",,,"48006, 48007, 48008, 48009, 48010, 48011, 48012, 48013, 48014, 48015, 48016, 48017, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48026, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48042, 48043, 48044, 48045, 48046, 48047, 48048, 48049, 48050, 48051, 48052, 48053, 48054, 48055, 48056, 48057, 48058, 48059, 48060, 48061, 48062, 48063, 48064, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48077, 48078, 48079, 48080, 48081, 48082, 48083, 48084, 48085, 48086, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48098, 48099, 48100, 48101, 48102, 48103, 48104, 48105, 48106, 48107, 48108, 48109, 48110, 48111, 48112, 48113, 48114, 48115, 48116, 48117, 48118, 48119, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48127, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48135, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48144, 48145, 48146, 48147, 48148, 48149, 48150, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48162, 48163, 48164, 48165, 48166, 48167, 48168, 48169, 48170, 48171, 48172, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48180, 48181, 48182, 48183, 48184, 48185, 48186, 48187, 48188, 48189, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48201, 48202, 48203, 48204, 48205, 48206, 48207, 48208, 48209, 48210, 48211, 48212, 48213, 48214, 48215, 48216, 48217, 48218, 48219, 48220, 48221, 48222, 48223, 48224, 48225, 48226, 48227, 48228, 48229, 48230, 48231, 48232, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48256, 48257, 48258, 48259, 48260, 48261, 48262, 48263, 48264, 48265, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48276, 48277, 48278, 48279, 48280, 48281, 48282, 48283, 48284, 48285, 48286, 48287, 48288, 48289, 48290, 48291, 48292, 48293, 48294, 48295, 48296, 48297, 48298, 48299, 48300, 48301, 48302, 48303, 48304, 48305, 48306, 48307, 48308, 48309, 48310, 48311, 48312, 48313, 48314, 48315, 48316, 48317, 48318, 48319, 48320, 48321, 48322, 48323, 48324, 48325, 48326, 48327, 48328, 48329, 48330, 48331, 48332, 48333, 48334, 48335, 48336, 48337, 48338, 48339, 48340, 48341, 48342, 48343, 48344, 48345, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48359, 48360, 48361, 48362, 48363, 48364, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48378, 48379, 48380, 48381, 48382, 48383, 48384, 48385, 48386, 48387, 48388, 48389, 48390, 48391, 48392, 48393, 48394, 48395, 48396, 48397, 48398, 48399, 48400, 48401, 48402, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48412, 48413, 48414, 48415, 48416, 48417, 48418, 48419, 48420, 48421, 48422, 48423, 48424, 48425, 48426, 48427, 48428, 48429, 48430, 48431, 48432, 48433, 48434, 48435, 48436, 48437, 48438, 48439, 48440, 48441, 48442, 48443, 48444, 48445, 48446, 48447, 48448, 48449, 48450, 48451",,,"48006, 48012, 48013, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48044, 48045, 48046, 48047, 48049, 48050, 48051, 48052, 48054, 48059, 48060, 48061, 48062, 48063, 48064, 48067, 48068, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48078, 48079, 48080, 48081, 48083, 48084, 48085, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48106, 48107, 48108, 48111, 48112, 48113, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48128, 48129, 48130, 48135, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48146, 48147, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48163, 48164, 48165, 48166, 48167, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48181, 48182, 48183, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48206, 48207, 48208, 48209, 48210, 48211, 48213, 48214, 48215, 48216, 48218, 48219, 48229, 48230, 48231, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48258, 48259, 48260, 48262, 48263, 48264, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48279, 48280, 48281, 48282, 48283, 48284, 48290, 48291, 48292, 48293, 48294, 48295, 48298, 48299, 48300, 48302, 48303, 48304, 48305, 48307, 48308, 48309, 48310, 48311, 48316, 48317, 48318, 48319, 48321, 48322, 48323, 48324, 48325, 48327, 48328, 48329, 48330, 48331, 48332, 48334, 48335, 48336, 48337, 48338, 48339, 48342, 48343, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48361, 48362, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48380, 48381, 48382, 48383, 48384, 48385, 48390, 48391, 48392, 48393, 48395, 48396, 48397, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48415, 48416, 48417, 48418, 48419, 48420, 48421, 48422, 48423, 48425, 48427, 48430, 48437, 48438, 48441, 48442, 48443, 48444, 48447, 48448, 48449, 48450, 48451",,,,,
"48306","48069, 48070, 48119, 48120, 48126, 48179, 48180, 48195, 48196, 48201, 48210, 48211, 48232, 48233, 48247, 48248, 48260, 48261, 48265, 48266, 48296, 48297, 48319, 48320, 48322, 48388, 48389, 48390, 48391, 48392, 48398, 48399, 48403, 48404, 48405, 48409, 48410, 48449, 48450, 48451",,,"47865, 47866, 47867, 47870, 47871, 47874, 47875, 47896, 47897, 47900, 47901, 47902, 47903, 47914, 47927, 47931, 47936, 47937, 47938, 47943, 47948, 47949, 47951, 47956, 47965, 47973, 47974, 47981, 47984, 47985, 47987, 47996, 48006, 48007, 48008, 48009, 48010, 48011, 48012, 48013, 48014, 48015, 48016, 48017, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48025, 48026, 48027, 48028, 48029, 48030, 48031, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48039, 48040, 48041, 48042, 48043, 48044, 48045, 48046, 48047, 48048, 48049, 48050, 48051, 48052, 48053, 48054, 48055, 48056, 48057, 48058, 48059, 48060, 48061, 48062, 48063, 48064, 48069, 48070, 48071, 48072, 48073, 48074, 48075, 48076, 48077, 48078, 48079, 48080, 48081, 48082, 48083, 48084, 48085, 48086, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48098, 48099, 48100, 48101, 48102, 48103, 48104, 48105, 48106, 48107, 48108, 48109, 48110, 48111, 48112, 48113, 48114, 48115, 48116, 48117, 48118, 48119, 48120, 48121, 48122, 48123, 48124, 48125, 48126, 48127, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48135, 48136, 48137, 48138, 48139, 48140, 48141, 48142, 48143, 48144, 48145, 48146, 48147, 48148, 48149, 48150, 48151, 48152, 48153, 48154, 48155, 48156, 48157, 48158, 48159, 48160, 48161, 48162, 48163, 48164, 48165, 48166, 48167, 48168, 48169, 48170, 48171, 48172, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48180, 48181, 48182, 48183, 48184, 48185, 48186, 48187, 48188, 48189, 48190, 48191, 48192, 48193, 48194, 48195, 48196, 48197, 48198, 48199, 48200, 48201, 48202, 48203, 48204, 48205, 48206, 48207, 48208, 48209, 48210, 48211, 48212, 48213, 48214, 48215, 48216, 48217, 48218, 48219, 48220, 48221, 48222, 48223, 48224, 48225, 48226, 48227, 48228, 48229, 48230, 48231, 48232, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48255, 48256, 48257, 48258, 48259, 48260, 48261, 48262, 48263, 48264, 48265, 48266, 48267, 48268, 48269, 48270, 48271, 48272, 48273, 48274, 48275, 48276, 48277, 48278, 48279, 48280, 48281, 48282, 48283, 48284, 48285, 48286, 48287, 48288, 48289, 48290, 48291, 48292, 48293, 48294, 48295, 48296, 48297, 48298, 48299, 48300, 48301, 48302, 48303, 48304, 48307, 48308, 48309, 48310, 48311, 48312, 48313, 48314, 48315, 48316, 48317, 48318, 48319, 48320, 48321, 48322, 48323, 48324, 48325, 48326, 48327, 48328, 48329, 48330, 48331, 48332, 48333, 48334, 48335, 48336, 48337, 48338, 48339, 48340, 48341, 48342, 48343, 48344, 48345, 48346, 48347, 48348, 48349, 48350, 48351, 48352, 48353, 48354, 48355, 48356, 48357, 48358, 48359, 48360, 48361, 48362, 48363, 48364, 48365, 48366, 48367, 48369, 48370, 48371, 48372, 48373, 48374, 48375, 48376, 48377, 48378, 48379, 48380, 48381, 48382, 48383, 48384, 48385, 48386, 48387, 48388, 48389, 48390, 48391, 48392, 48393, 48394, 48395, 48396, 48397, 48398, 48399, 48400, 48401, 48402, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48411, 48412, 48413, 48414, 48415, 48416, 48417, 48418, 48419, 48420, 48421, 48422, 48423, 48424, 48425, 48426, 48427, 48428, 48429, 48430, 48431, 48432, 48433, 48434, 48435, 48436, 48437, 48438, 48439, 48440, 48441, 48442, 48443, 48444, 48445, 48446, 48447, 48448, 48449, 48450, 48451, 48475, 48476, 48477, 48478, 48480, 48516, 48518",,"48021, 48119, 48120, 48126, 48179, 48180, 48201, 48210, 48211, 48260, 48261, 48265, 48266, 48292, 48293, 48294, 48319, 48320, 48388, 48389, 48398, 48399, 48403, 48404, 48410, 48449, 48450, 48451","47904, 48006, 48012, 48014, 48015, 48016, 48018, 48019, 48020, 48021, 48022, 48023, 48024, 48027, 48028, 48029, 48030, 48032, 48033, 48034, 48035, 48036, 48037, 48038, 48041, 48042, 48043, 48047, 48048, 48054, 48058, 48061, 48062, 48067, 48068, 48069, 48070, 48072, 48073, 48075, 48076, 48078, 48079, 48080, 48081, 48083, 48084, 48087, 48088, 48089, 48090, 48091, 48092, 48093, 48094, 48095, 48096, 48097, 48098, 48099, 48100, 48106, 48107, 48108, 48111, 48112, 48113, 48115, 48116, 48117, 48120, 48121, 48122, 48124, 48126, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48135, 48137, 48138, 48139, 48140, 48146, 48147, 48151, 48163, 48164, 48165, 48166, 48167, 48171, 48173, 48174, 48175, 48176, 48177, 48178, 48179, 48180, 48187, 48188, 48191, 48192, 48195, 48196, 48201, 48206, 48207, 48208, 48209, 48210, 48211, 48212, 48213, 48214, 48215, 48216, 48220, 48221, 48222, 48227, 48228, 48229, 48230, 48233, 48234, 48235, 48236, 48237, 48238, 48239, 48244, 48245, 48247, 48248, 48250, 48251, 48253, 48254, 48255, 48256, 48259, 48260, 48261, 48262, 48263, 48266, 48267, 48268, 48269, 48270, 48271, 48278, 48279, 48280, 48282, 48283, 48284, 48286, 48287, 48288, 48289, 48290, 48291, 48292, 48293, 48294, 48297, 48298, 48299, 48300, 48302, 48303, 48304, 48305, 48307, 48308, 48309, 48310, 48311, 48312, 48314, 48315, 48316, 48317, 48318, 48319, 48320, 48321, 48322, 48323, 48324, 48325, 48326, 48327, 48328, 48329, 48330, 48331, 48332, 48334, 48337, 48338, 48340, 48344, 48345, 48358, 48359, 48360, 48361, 48362, 48365, 48367, 48369, 48370, 48371, 48372, 48374, 48375, 48376, 48377, 48378, 48379, 48382, 48383, 48384, 48385, 48386, 48387, 48389, 48390, 48391, 48392, 48393, 48395, 48396, 48397, 48399, 48400, 48401, 48402, 48403, 48404, 48405, 48406, 48407, 48408, 48409, 48410, 48412, 48413, 48415, 48416, 48417, 48418, 48419, 48420, 48421, 48422, 48423, 48425, 48426, 48427, 48429, 48431, 48432, 48433, 48437, 48438, 48440, 48441, 48442, 48443, 48444, 48446, 48447, 48448, 48449, 48450, 48451",,,"48008, 48009, 48010, 48014, 48015, 48016, 48019, 48020, 48021, 48041, 48042, 48043, 48047, 48048, 48049, 48054, 48055, 48056, 48057, 48058, 48059, 48069, 48070, 48080, 48081, 48082, 48083, 48084, 48098, 48099, 48100, 48101, 48102, 48103, 48104, 48105, 48106, 48107, 48113, 48115, 48116, 48117, 48118, 48119, 48120, 48127, 48128, 48129, 48130, 48131, 48132, 48133, 48134, 48144, 48145, 48146, 48147, 48148, 48149, 48150, 48162, 48163, 48164, 48165, 48166, 48167, 48168, 48169, 48170, 48179, 48180, 48186, 48187, 48188, 48189, 48191, 48192, 48195, 48196, 48201, 48202, 48203, 48204, 48205, 48206, 48207, 48208, 48210, 48211, 48212, 48213, 48214, 48215, 48220, 48221, 48222, 48223, 48224, 48225, 48226, 48227, 48228, 48229, 48232, 48233, 48247, 48248, 48254, 48255, 48256, 48257, 48260, 48261, 48263, 48264, 48265, 48266, 48276, 48277, 48278, 48279, 48286, 48287, 48288, 48289, 48290, 48292, 48293, 48294, 48296, 48297, 48301, 48302, 48303, 48304, 48307, 48308, 48311, 48312, 48313, 48314, 48315, 48316, 48319, 48320, 48322, 48334, 48340, 48341, 48344, 48345, 48359, 48360, 48361, 48363, 48364, 48365, 48369, 48370, 48378, 48379, 48388, 48389, 48394, 48395, 48396, 48397, 48398, 48399, 48403, 48404, 48409, 48410, 48412, 48413, 48445, 48446, 48449, 48450, 48451",,
